x,y,z,id,T,jx,jy,dTdx,dTdy,gr0
500,0,0,0,250.71760854173,-0.4938767198575,-3.6251237433227e-05,0.4938767198575,3.6251237433227e-05,-1.2643756167344e-31
500,0.1732,0,0.1732,250.71761481437,-0.4938767198575,-3.6251237433227e-05,0.4938767198575,3.6251237433227e-05,-1.2246520925168e-31
500,0.3464,0,0.3464,250.71762108701,-0.4938767198575,-3.6251237433227e-05,0.4938767198575,3.6251237433227e-05,-1.1849285682992e-31
500,0.5196,0,0.5196,250.71762735966,-0.4938767198575,-3.6251237433227e-05,0.4938767198575,3.6251237433227e-05,-1.1452050440817e-31
500,0.6928,0,0.6928,250.7176336323,-0.4938767198575,-3.6251237433227e-05,0.4938767198575,3.6251237433227e-05,-1.1054815198641e-31
500,0.866,0,0.866,250.71763990494,-0.4938767198575,-3.6251237433227e-05,0.4938767198575,3.6251237433227e-05,-1.0657579956466e-31
500,1.0392,0,1.0392,250.71764617759,-0.4938767198575,-3.6251237433227e-05,0.4938767198575,3.6251237433227e-05,-1.026034471429e-31
500,1.2124,0,1.2124,250.71765245023,-0.4938767198575,-3.6251237433227e-05,0.4938767198575,3.6251237433227e-05,-9.8631094721027e-32
500,1.3856,0,1.3856,250.71765872287,-0.4938767198575,-3.6251237433227e-05,0.4938767198575,3.6251237433227e-05,-9.4658742299388e-32
500,1.5588,0,1.5588,250.71766499551,-0.4938767198575,-3.6251237433227e-05,0.4938767198575,3.6251237433227e-05,-9.0686389877632e-32
500,1.732,0,1.732,250.71767126816,-0.4938767198575,-3.6251237433227e-05,0.4938767198575,3.6251237433227e-05,-8.6714037455767e-32
500,1.9052,0,1.9052,250.7176775408,-0.4938767198575,-3.6251237433227e-05,0.4938767198575,3.6251237433227e-05,-8.2741685034227e-32
500,2.0784,0,2.0784,250.71768381344,-0.4938767198575,-3.6251237433227e-05,0.4938767198575,3.6251237433227e-05,-7.8769332612364e-32
500,2.2516,0,2.2516,250.71769008609,-0.4938767198575,-3.6251237433227e-05,0.4938767198575,3.6251237433227e-05,-7.4796980190508e-32
500,2.4248,0,2.4248,250.71769635873,-0.4938767198575,-3.6251237433227e-05,0.4938767198575,3.6251237433227e-05,-7.082462776895e-32
500,2.598,0,2.598,250.71770263137,-0.4938767198575,-3.6251237433227e-05,0.4938767198575,3.6251237433227e-05,-6.6852275347097e-32
500,2.7712,0,2.7712,250.71770890401,-0.4938767198575,-3.6251237433227e-05,0.4938767198575,3.6251237433227e-05,-6.2879922925341e-32
500,2.9444,0,2.9444,250.71771517666,-0.4938767198575,-3.6251237433227e-05,0.4938767198575,3.6251237433227e-05,-5.8907570503674e-32
500,3.1176,0,3.1176,250.7177214493,-0.4938767198575,-3.6251237433227e-05,0.4938767198575,3.6251237433227e-05,-5.4935218081829e-32
500,3.2908,0,3.2908,250.71772772194,-0.4938767198575,-3.6251237433227e-05,0.4938767198575,3.6251237433227e-05,-5.0962865660156e-32
500,3.464,0,3.464,250.71773399459,-0.4938767198575,-3.6251237433227e-05,0.4938767198575,3.6251237433227e-05,-4.6990513238317e-32
500,3.6372,0,3.6372,250.71774026723,-0.4938767198575,-3.6251237433227e-05,0.4938767198575,3.6251237433227e-05,-4.3018160816482e-32
500,3.8104,0,3.8104,250.71774653987,-0.4938767198575,-3.6251237433227e-05,0.4938767198575,3.6251237433227e-05,-3.9045808394805e-32
500,3.9836,0,3.9836,250.71775281251,-0.4938767198575,-3.6251237433227e-05,0.4938767198575,3.6251237433227e-05,-3.5073455973049e-32
500,4.1568,0,4.1568,250.71775908516,-0.4938767198575,-3.6251237433227e-05,0.4938767198575,3.6251237433227e-05,-3.1101103551293e-32
500,4.33,0,4.33,250.7177653578,-0.4938767198575,-3.6251237433227e-05,0.4938767198575,3.6251237433227e-05,-2.7128751129603e-32
500,4.5032,0,4.5032,250.71777163044,-0.4938767198575,-3.6251237433227e-05,0.4938767198575,3.6251237433227e-05,-2.3156398707781e-32
500,4.6764,0,4.6764,250.71777790309,-0.4938767198575,-3.6251237433227e-05,0.4938767198575,3.6251237433227e-05,-1.9184046286025e-32
500,4.8496,0,4.8496,250.71778417573,-0.4938767198575,-3.6251237433227e-05,0.4938767198575,3.6251237433227e-05,-1.5211693864269e-32
500,5.0228,0,5.0228,250.71779044837,-0.4938767198575,-3.6251237433227e-05,0.4938767198575,3.6251237433227e-05,-1.1239341442513e-32
500,5.196,0,5.196,250.71779672101,-0.4938767198575,-3.6251237433227e-05,0.4938767198575,3.6251237433227e-05,-7.2669890207566e-33
500,5.3692,0,5.3692,250.71780299366,-0.4938767198575,-3.6251237433227e-05,0.4938767198575,3.6251237433227e-05,-3.2946365990006e-33
500,5.5424,0,5.5424,250.7178092663,-0.4938767198575,-3.6251237433227e-05,0.4938767198575,3.6251237433227e-05,6.7771582275534e-34
500,5.7156,0,5.7156,250.71781553894,-0.4938767198575,-3.6251237433227e-05,0.4938767198575,3.6251237433227e-05,4.6500682445113e-33
500,5.8888,0,5.8888,250.71782181159,-0.4938767198575,-3.6251237433227e-05,0.4938767198575,3.6251237433227e-05,8.6224206662673e-33
500,6.062,0,6.062,250.71782808423,-0.4938767198575,-3.6251237433227e-05,0.4938767198575,3.6251237433227e-05,1.2594773088023e-32
500,6.2352,0,6.2352,250.71783435687,-0.4938767198575,-3.6251237433227e-05,0.4938767198575,3.6251237433227e-05,1.6567125509779e-32
500,6.4084,0,6.4084,250.71784062951,-0.4938767198575,-3.6251237433227e-05,0.4938767198575,3.6251237433227e-05,2.0539477931535e-32
500,6.5816,0,6.5816,250.71784690216,-0.4938767198575,-3.6251237433227e-05,0.4938767198575,3.6251237433227e-05,2.4511830353291e-32
500,6.7548,0,6.7548,250.7178531748,-0.4938767198575,-3.6251237433227e-05,0.4938767198575,3.6251237433227e-05,2.8484182775047e-32
500,6.928,0,6.928,250.71785944744,-0.4938767198575,-3.6251237433227e-05,0.4938767198575,3.6251237433227e-05,3.2456535196803e-32
500,7.1012,0,7.1012,250.71786572009,-0.4938767198575,-3.6251237433227e-05,0.4938767198575,3.6251237433227e-05,3.6428887618559e-32
500,7.2744,0,7.2744,250.71787199273,-0.4938767198575,-3.6251237433227e-05,0.4938767198575,3.6251237433227e-05,4.0401240040315e-32
500,7.4476,0,7.4476,250.71787826537,-0.4938767198575,-3.6251237433227e-05,0.4938767198575,3.6251237433227e-05,4.4373592462071e-32
500,7.6208,0,7.6208,250.71788453802,-0.4938767198575,-3.6251237433227e-05,0.4938767198575,3.6251237433227e-05,4.8345944883827e-32
500,7.794,0,7.794,250.71789081066,-0.4938767198575,-3.6251237433227e-05,0.4938767198575,3.6251237433227e-05,5.2318297305583e-32
500,7.9672,0,7.9672,250.7178970833,-0.4938767198575,-3.6251237433227e-05,0.4938767198575,3.6251237433227e-05,5.6290649727339e-32
500,8.1404,0,8.1404,250.71790335594,-0.4938767198575,-3.6251237433227e-05,0.4938767198575,3.6251237433227e-05,6.0263002149095e-32
500,8.3136,0,8.3136,250.71790962859,-0.4938767198575,-3.6251237433227e-05,0.4938767198575,3.6251237433227e-05,6.4235354570851e-32
