x,y,z,id,T,jx,jy,dTdx,dTdy,gr0
500,0,0,0,250.71826180854,-0.49386851968743,-3.5965760494916e-05,0.49386851968743,3.5965760494916e-05,-2.8825226024418e-32
500,0.1732,0,0.1732,250.71826803044,-0.49386851968743,-3.5965760494916e-05,0.49386851968743,3.5965760494916e-05,-2.8161984493717e-32
500,0.3464,0,0.3464,250.71827425235,-0.49386851968743,-3.5965760494916e-05,0.49386851968743,3.5965760494916e-05,-2.7498742963016e-32
500,0.5196,0,0.5196,250.71828047425,-0.49386851968743,-3.5965760494916e-05,0.49386851968743,3.5965760494916e-05,-2.6835501432315e-32
500,0.6928,0,0.6928,250.71828669616,-0.49386851968743,-3.5965760494916e-05,0.49386851968743,3.5965760494916e-05,-2.6172259901614e-32
500,0.866,0,0.866,250.71829291806,-0.49386851968743,-3.5965760494916e-05,0.49386851968743,3.5965760494916e-05,-2.5509018370913e-32
500,1.0392,0,1.0392,250.71829913996,-0.49386851968743,-3.5965760494916e-05,0.49386851968743,3.5965760494916e-05,-2.4845776840212e-32
500,1.2124,0,1.2124,250.71830536187,-0.49386851968743,-3.5965760494916e-05,0.49386851968743,3.5965760494916e-05,-2.4182535309509e-32
500,1.3856,0,1.3856,250.71831158377,-0.49386851968743,-3.5965760494916e-05,0.49386851968743,3.5965760494916e-05,-2.351929377881e-32
500,1.5588,0,1.5588,250.71831780568,-0.49386851968743,-3.5965760494916e-05,0.49386851968743,3.5965760494916e-05,-2.2856052248109e-32
500,1.732,0,1.732,250.71832402758,-0.49386851968743,-3.5965760494916e-05,0.49386851968743,3.5965760494916e-05,-2.2192810717406e-32
500,1.9052,0,1.9052,250.71833024949,-0.49386851968743,-3.5965760494916e-05,0.49386851968743,3.5965760494916e-05,-2.1529569186709e-32
500,2.0784,0,2.0784,250.71833647139,-0.49386851968743,-3.5965760494916e-05,0.49386851968743,3.5965760494916e-05,-2.0866327656006e-32
500,2.2516,0,2.2516,250.71834269329,-0.49386851968743,-3.5965760494916e-05,0.49386851968743,3.5965760494916e-05,-2.0203086125303e-32
500,2.4248,0,2.4248,250.7183489152,-0.49386851968743,-3.5965760494916e-05,0.49386851968743,3.5965760494916e-05,-1.9539844594606e-32
500,2.598,0,2.598,250.7183551371,-0.49386851968743,-3.5965760494916e-05,0.49386851968743,3.5965760494916e-05,-1.8876603063903e-32
500,2.7712,0,2.7712,250.71836135901,-0.49386851968743,-3.5965760494916e-05,0.49386851968743,3.5965760494916e-05,-1.8213361533202e-32
500,2.9444,0,2.9444,250.71836758091,-0.49386851968743,-3.5965760494916e-05,0.49386851968743,3.5965760494916e-05,-1.7550120002502e-32
500,3.1176,0,3.1176,250.71837380282,-0.49386851968743,-3.5965760494916e-05,0.49386851968743,3.5965760494916e-05,-1.68868784718e-32
500,3.2908,0,3.2908,250.71838002472,-0.49386851968743,-3.5965760494916e-05,0.49386851968743,3.5965760494916e-05,-1.62236369411e-32
500,3.464,0,3.464,250.71838624663,-0.49386851968743,-3.5965760494916e-05,0.49386851968743,3.5965760494916e-05,-1.5560395410398e-32
