x,y,z,id,mat_therm_cond,cv,ci,jvx,jix,T,jx,jy,dTdx,dTdy,gr0
0,433,0,0,1,9.0468228308255e-05,9.0380296561907e-05,5.7665096723819e-18,5.7764080994035e-15,0,-0.49033590082517,-4.8349498673779e-06,0.49033590082517,4.8349498673779e-06,2.6734369954275e-11
0.2,433,0,0.2,1,9.0468228309925e-05,9.0380296563469e-05,5.7665096723819e-18,5.7764080994035e-15,0.098073337615895,-0.49033590082517,-4.8349498673779e-06,0.49033590082517,4.8349498673779e-06,2.6038305515914e-11
0.4,433,0,0.4,1,9.0468228311595e-05,9.038029656503e-05,5.7665096723819e-18,5.7764080994035e-15,0.19614667523179,-0.49033590082517,-4.8349498673779e-06,0.49033590082517,4.8349498673779e-06,2.5342241077553e-11
0.6,433,0,0.6,1,9.0468228313265e-05,9.0380296566591e-05,5.7665096723819e-18,5.7764080994035e-15,0.29422001284769,-0.49033590082517,-4.8349498673779e-06,0.49033590082517,4.8349498673779e-06,2.4646176639192e-11
0.8,433,0,0.8,1,9.0468228314935e-05,9.0380296568152e-05,5.7665096723819e-18,5.7764080994035e-15,0.39229335046358,-0.49033590082517,-4.8349498673779e-06,0.49033590082517,4.8349498673779e-06,2.395011220083e-11
1,433,0,1,1,9.0468228316605e-05,9.0380296569714e-05,5.7665096723819e-18,5.7764080994035e-15,0.49036668807948,-0.49033590082517,-4.8349498673779e-06,0.49033590082517,4.8349498673779e-06,2.3254047762469e-11
1.2,433,0,1.2,1,9.0468228318275e-05,9.0380296571275e-05,5.7665096723819e-18,5.7764080994035e-15,0.58844002569537,-0.49033590082517,-4.8349498673779e-06,0.49033590082517,4.8349498673779e-06,2.2557983324108e-11
1.4,433,0,1.4,1,9.0468228319945e-05,9.0380296572836e-05,5.7665096723819e-18,5.7764080994035e-15,0.68651336331127,-0.49033590082517,-4.8349498673779e-06,0.49033590082517,4.8349498673779e-06,2.1861918885747e-11
1.6,433,0,1.6,1,9.0468228321615e-05,9.0380296574397e-05,5.7665096723819e-18,5.7764080994035e-15,0.78458670092716,-0.49033590082517,-4.8349498673779e-06,0.49033590082517,4.8349498673779e-06,2.1165854447386e-11
1.8,433,0,1.8,1,9.0468228323285e-05,9.0380296575959e-05,5.7665096723819e-18,5.7764080994035e-15,0.88266003854306,-0.49033590082517,-4.8349498673779e-06,0.49033590082517,4.8349498673779e-06,2.0469790009024e-11
2,433,0,2,1,9.0468228324955e-05,9.038029657752e-05,5.7665096723819e-18,5.7764080994035e-15,0.98073337615895,-0.49033590082517,-4.8349498673779e-06,0.49033590082517,4.8349498673779e-06,1.9773725570663e-11
2.2,433,0,2.2,1,9.0468228326625e-05,9.0380296579081e-05,5.7665096723819e-18,5.7764080994035e-15,1.0788067137748,-0.49033590082517,-4.8349498673779e-06,0.49033590082517,4.8349498673779e-06,1.9077661132302e-11
2.4,433,0,2.4,1,9.0468228328295e-05,9.0380296580642e-05,5.7665096723819e-18,5.7764080994035e-15,1.1768800513907,-0.49033590082517,-4.8349498673779e-06,0.49033590082517,4.8349498673779e-06,1.8381596693941e-11
