x,y,z,id,mat_therm_cond,cv,ci,jvx,jix,T,jx,jy,dTdx,dTdy,gr0
0,433,0,0,1,9.8375335536377e-05,9.8201531209734e-05,1.5959218809761e-18,1.6116296834665e-15,0,-0.49033611727818,-4.8393800116016e-06,0.49033611727818,4.8393800116016e-06,2.8219942997701e-11
0.2,433,0,0.2,1,9.8375335536892e-05,9.8201531210141e-05,1.5959218809761e-18,1.6116296834665e-15,0.098073386548416,-0.49033611727818,-4.8393800116016e-06,0.49033611727818,4.8393800116016e-06,2.7418004853174e-11
0.4,433,0,0.4,1,9.8375335537407e-05,9.8201531210549e-05,1.5959218809761e-18,1.6116296834665e-15,0.19614677309683,-0.49033611727818,-4.8393800116016e-06,0.49033611727818,4.8393800116016e-06,2.6616066708647e-11
0.6,433,0,0.6,1,9.8375335537922e-05,9.8201531210956e-05,1.5959218809761e-18,1.6116296834665e-15,0.29422015964525,-0.49033611727818,-4.8393800116016e-06,0.49033611727818,4.8393800116016e-06,2.581412856412e-11
0.8,433,0,0.8,1,9.8375335538437e-05,9.8201531211364e-05,1.5959218809761e-18,1.6116296834665e-15,0.39229354619366,-0.49033611727818,-4.8393800116016e-06,0.49033611727818,4.8393800116016e-06,2.5012190419592e-11
1,433,0,1,1,9.8375335538951e-05,9.8201531211772e-05,1.5959218809761e-18,1.6116296834665e-15,0.49036693274208,-0.49033611727818,-4.8393800116016e-06,0.49033611727818,4.8393800116016e-06,2.4210252275066e-11
1.2,433,0,1.2,1,9.8375335539466e-05,9.8201531212179e-05,1.5959218809761e-18,1.6116296834665e-15,0.58844031929049,-0.49033611727818,-4.8393800116016e-06,0.49033611727818,4.8393800116016e-06,2.3408314130538e-11
1.4,433,0,1.4,1,9.8375335539981e-05,9.8201531212587e-05,1.5959218809761e-18,1.6116296834665e-15,0.68651370583891,-0.49033611727818,-4.8393800116016e-06,0.49033611727818,4.8393800116016e-06,2.2606375986011e-11
1.6,433,0,1.6,1,9.8375335540496e-05,9.8201531212994e-05,1.5959218809761e-18,1.6116296834665e-15,0.78458709238732,-0.49033611727818,-4.8393800116016e-06,0.49033611727818,4.8393800116016e-06,2.1804437841484e-11
1.8,433,0,1.8,1,9.837533554101e-05,9.8201531213402e-05,1.5959218809761e-18,1.6116296834665e-15,0.88266047893574,-0.49033611727818,-4.8393800116016e-06,0.49033611727818,4.8393800116016e-06,2.1002499696957e-11
2,433,0,2,1,9.8375335541525e-05,9.8201531213809e-05,1.5959218809761e-18,1.6116296834665e-15,0.98073386548416,-0.49033611727818,-4.8393800116016e-06,0.49033611727818,4.8393800116016e-06,2.020056155243e-11
2.2,433,0,2.2,1,9.837533554204e-05,9.8201531214217e-05,1.5959218809761e-18,1.6116296834665e-15,1.0788072520326,-0.49033611727818,-4.8393800116016e-06,0.49033611727818,4.8393800116016e-06,1.9398623407903e-11
2.4,433,0,2.4,1,9.8375335542555e-05,9.8201531214624e-05,1.5959218809761e-18,1.6116296834665e-15,1.176880638581,-0.49033611727818,-4.8393800116016e-06,0.49033611727818,4.8393800116016e-06,1.8596685263376e-11
2.6,433,0,2.6,1,9.837533554307e-05,9.8201531215032e-05,1.5959218809761e-18,1.6116296834665e-15,1.2749540251294,-0.49033611727818,-4.8393800116016e-06,0.49033611727818,4.8393800116016e-06,1.7794747118849e-11
2.8,433,0,2.8,1,9.8375335543584e-05,9.8201531215439e-05,1.5959218809761e-18,1.6116296834665e-15,1.3730274116778,-0.49033611727818,-4.8393800116016e-06,0.49033611727818,4.8393800116016e-06,1.6992808974322e-11
3,433,0,3,1,9.8375335544099e-05,9.8201531215847e-05,1.5959218809761e-18,1.6116296834665e-15,1.4711007982262,-0.49033611727818,-4.8393800116016e-06,0.49033611727818,4.8393800116016e-06,1.6190870829795e-11
3.2,433,0,3.2,1,9.8375335544614e-05,9.8201531216254e-05,1.5959218809761e-18,1.6116296834665e-15,1.5691741847746,-0.49033611727818,-4.8393800116016e-06,0.49033611727818,4.8393800116016e-06,1.5388932685268e-11
3.4,433,0,3.4,1,9.8375335545129e-05,9.8201531216662e-05,1.5959218809761e-18,1.6116296834665e-15,1.6672475713231,-0.49033611727818,-4.8393800116016e-06,0.49033611727818,4.8393800116016e-06,1.4586994540741e-11
3.6,433,0,3.6,1,9.8375335545643e-05,9.8201531217069e-05,1.5959218809761e-18,1.6116296834665e-15,1.7653209578715,-0.49033611727818,-4.8393800116016e-06,0.49033611727818,4.8393800116016e-06,1.3785056396214e-11
3.8,433,0,3.8,1,9.8375335546158e-05,9.8201531217477e-05,1.5959218809761e-18,1.6116296834665e-15,1.8633943444199,-0.49033611727818,-4.8393800116016e-06,0.49033611727818,4.8393800116016e-06,1.2983118251687e-11
4,433,0,4,1,9.8375335546673e-05,9.8201531217884e-05,1.5959218809761e-18,1.6116296834665e-15,1.9614677309683,-0.49033611727818,-4.8393800116016e-06,0.49033611727818,4.8393800116016e-06,1.218118010716e-11
4.2,433,0,4.2,1,9.837533554673e-05,9.8201531218024e-05,8.613478040629e-20,7.1169402294201e-17,2.0595417018185,-0.49033921015534,-1.4491227678009e-05,0.49033921015534,1.4491227678009e-05,1.1390553862578e-11
4.4,433,0,4.4,1,9.8375335546787e-05,9.8201531218163e-05,8.613478040629e-20,7.1169402294201e-17,2.1576156726687,-0.49033921015534,-1.4491227678009e-05,0.49033921015534,1.4491227678009e-05,1.0599927617997e-11
4.6,433,0,4.6,1,9.8375335546843e-05,9.8201531218302e-05,8.613478040629e-20,7.1169402294201e-17,2.2556896435188,-0.49033921015534,-1.4491227678009e-05,0.49033921015534,1.4491227678009e-05,9.8093013734149e-12
4.8,433,0,4.8,1,9.83753355469e-05,9.8201531218442e-05,8.613478040629e-20,7.1169402294201e-17,2.353763614369,-0.49033921015534,-1.4491227678009e-05,0.49033921015534,1.4491227678009e-05,9.0186751288333e-12
5,433,0,5,1,9.8375335546957e-05,9.8201531218581e-05,8.613478040629e-20,7.1169402294201e-17,2.4518375852192,-0.49033921015534,-1.4491227678009e-05,0.49033921015534,1.4491227678009e-05,8.2280488842517e-12
5.2,433,0,5.2,1,9.8375335547014e-05,9.820153121872e-05,8.613478040629e-20,7.1169402294201e-17,2.5499115560693,-0.49033921015534,-1.4491227678009e-05,0.49033921015534,1.4491227678009e-05,7.4374226396701e-12
5.4,433,0,5.4,1,9.837533554707e-05,9.8201531218859e-05,8.613478040629e-20,7.1169402294201e-17,2.6479855269195,-0.49033921015534,-1.4491227678009e-05,0.49033921015534,1.4491227678009e-05,6.6467963950885e-12
5.6,433,0,5.6,1,9.8375335547127e-05,9.8201531218999e-05,8.613478040629e-20,7.1169402294201e-17,2.7460594977697,-0.49033921015534,-1.4491227678009e-05,0.49033921015534,1.4491227678009e-05,5.8561701505069e-12
5.8,433,0,5.8,1,9.8375335547184e-05,9.8201531219138e-05,8.613478040629e-20,7.1169402294201e-17,2.8441334686198,-0.49033921015534,-1.4491227678009e-05,0.49033921015534,1.4491227678009e-05,5.0655439059253e-12
6,433,0,6,1,9.8375335547241e-05,9.8201531219277e-05,8.613478040629e-20,7.1169402294201e-17,2.94220743947,-0.49033921015534,-1.4491227678009e-05,0.49033921015534,1.4491227678009e-05,4.2749176613437e-12
6.2,433,0,6.2,1,9.8375335547297e-05,9.8201531219417e-05,8.613478040629e-20,7.1169402294201e-17,3.0402814103202,-0.49033921015534,-1.4491227678009e-05,0.49033921015534,1.4491227678009e-05,3.4842914167621e-12
6.4,433,0,6.4,1,9.8375335547354e-05,9.8201531219556e-05,8.613478040629e-20,7.1169402294201e-17,3.1383553811703,-0.49033921015534,-1.4491227678009e-05,0.49033921015534,1.4491227678009e-05,2.6936651721805e-12
6.6,433,0,6.6,1,9.8375335547411e-05,9.8201531219695e-05,8.613478040629e-20,7.1169402294201e-17,3.2364293520205,-0.49033921015534,-1.4491227678009e-05,0.49033921015534,1.4491227678009e-05,1.9030389275989e-12
6.8,433,0,6.8,1,9.8375335547468e-05,9.8201531219835e-05,8.613478040629e-20,7.1169402294201e-17,3.3345033228707,-0.49033921015534,-1.4491227678009e-05,0.49033921015534,1.4491227678009e-05,1.1124126830173e-12
