Di,Dv,K0_dist,id,jix,jvx,super_saturation,void_nucleation_rate,x,xi,xie,xv,xve,y,z
1,0.000181,8.397177670131e-21,0,-1.5941680751822e-12,-1.5937097761832e-12,1,4.3037883693406e-07,0,0,0,3.7e-11,3.7e-11,0,0
1,0.000181,8.4392644787249e-21,1,-1.5873904426302e-12,-1.5869321436507e-12,0.9315665237178,2.9317677516446e-07,1,1.5907792427802e-12,0,8.8233035568484e-09,3.7e-11,0,0
1,0.000181,8.4815537456179e-21,2,-1.5783544584558e-12,-1.5778961595423e-12,0.86313305472766,1.9394646741264e-07,2,3.172522085622e-12,0,1.7559682252428e-08,3.7e-11,0,0
1,0.000181,8.5240464005409e-21,3,-1.5693203786274e-12,-1.5688620798258e-12,0.79469959987803,1.2399472718968e-07,3,4.7452300564882e-12,0,2.6246144528777e-08,3.7e-11,0,0
1,0.000181,8.5667433772713e-21,4,-1.5602891931196e-12,-1.5598308944758e-12,0.72626616601717,7.6141152699205e-08,4,6.3089056798092e-12,0,3.4882704333276e-08,3.7e-11,0,0
1,0.000181,8.6096456136501e-21,5,-1.5512618746774e-12,-1.5508035762372e-12,0.65783275999231,4.4551347147868e-08,5,7.863552459213e-12,0,4.3469381023241e-08,3.7e-11,0,0
1,0.000181,8.6527540515979e-21,6,-1.5422393789257e-12,-1.5417810807349e-12,0.58939938865023,2.4576012711671e-08,6,9.4091748603639e-12,0,5.2006199271103e-08,3.7e-11,0,0
1,0.000181,8.6960696371319e-21,7,-1.5332226444823e-12,-1.5327643465869e-12,0.52096605883697,1.2596238355645e-08,7,1.0945778293913e-11,0,6.0493188970215e-08,3.7e-11,0,0
1,0.000181,8.7395933203826e-21,8,-1.5242125930734e-12,-1.5237542955191e-12,0.4525327773982,5.8753539557447e-09,8,1.2473369098562e-11,0,6.8930385141284e-08,3.7e-11,0,0
1,0.000181,8.7833260556103e-21,9,-1.5152101296512e-12,-1.5147518324839e-12,0.38409955117888,2.4177910827277e-09,9,1.3991954524247e-11,0,7.7317827839454e-08,3.7e-11,0,0
1,0.000181,8.8272688012224e-21,10,-1.5062161425152e-12,-1.5057578457807e-12,0.31566638702228,8.354818188828e-10,10,1.5501542715438e-11,0,8.5655562062053e-08,3.7e-11,0,0
1,0.000181,8.87142251979e-21,11,-1.4972315034347e-12,-1.4967732071789e-12,0.24723329177312,2.2245378986093e-10,11,1.7002142694563e-11,0,9.3943637657003e-08,3.7e-11,0,0
1,0.000181,8.9157881780647e-21,12,-1.4882570677744e-12,-1.4877987720431e-12,0.17880027227393,3.8465660356131e-11,12,1.8493764345557e-11,0,1.0218210923194e-07,3.7e-11,0,0
1,0.000181,8.9603667469963e-21,13,-1.479293674622e-12,-1.4788353794609e-12,0.11036733536677,2.8208673282686e-12,13,1.9976418397537e-11,0,1.1037103606399e-07,3.7e-11,0,0
1,0.000181,9.0051592017489e-21,14,-1.4703421469174e-12,-1.4698838523725e-12,0.041934487893719,1.4942640311473e-14,14,2.1450116408606e-11,0,1.1851048201034e-07,3.7e-11,0,0
1,0.000181,9.0501665217192e-21,15,-1.4614032915847e-12,-1.4609449977018e-12,-0.026498263304624,-nan,15,2.2914870749783e-11,0,1.2660051541941e-07,3.7e-11,0,0
1,0.000181,9.0953896905529e-21,16,-1.4524778996656e-12,-1.4520196064904e-12,-0.094930911387642,-nan,16,2.4370694589079e-11,0,1.346412090429e-07,3.7e-11,0,0
1,0.000181,9.1408296961621e-21,17,-1.4435667464546e-12,-1.4431084540329e-12,-0.16336344951665,-nan,17,2.5817601875689e-11,0,1.4263263994844e-07,3.7e-11,0,0
1,0.000181,9.1864875307431e-21,18,-1.4346705916357e-12,-1.4342123000134e-12,-0.23179587084959,-nan,18,2.725560732434e-11,0,1.5057488943311e-07,3.7e-11,0,0
1,0.000181,9.2323641907933e-21,19,-1.4257901794216e-12,-1.4253318886444e-12,-0.30022816855164,-nan,19,2.8684726399759e-11,0,1.5846804293765e-07,3.7e-11,0,0
1,0.000181,9.2784606771292e-21,20,-1.416926238693e-12,-1.4164679488067e-12,-0.36866033578266,-nan,20,3.0104975301294e-11,0,1.6631218996147e-07,3.7e-11,0,0
1,0.000181,9.3247779949033e-21,21,-1.4080794831406e-12,-1.4076211941911e-12,-0.4370923657059,-nan,21,3.1516370947669e-11,0,1.7410742397843e-07,3.7e-11,0,0
1,0.000181,9.3713171536224e-21,22,-1.3992506114076e-12,-1.3987923234406e-12,-0.50552425148413,-nan,22,3.2918930961881e-11,0,1.8185384235342e-07,3.7e-11,0,0
1,0.000181,9.4180791671648e-21,23,-1.3904403072338e-12,-1.389982020295e-12,-0.57395598628348,-nan,23,3.4312673656245e-11,0,1.895515462597e-07,3.7e-11,0,0
1,0.000181,9.4650650537985e-21,24,-1.3816492396004e-12,-1.3811909537357e-12,-0.64238756326721,-nan,24,3.5697618017583e-11,0,1.9720064059708e-07,3.7e-11,0,0
1,0.000181,9.5122758361984e-21,25,-1.372878062877e-12,-1.372419778132e-12,-0.71081897560049,-nan,25,3.707378369255e-11,0,2.0480123391089e-07,3.7e-11,0,0
1,0.000181,9.5597125414648e-21,26,-1.3641274169676e-12,-1.3636691333883e-12,-0.77925021645042,-nan,26,3.8441190973122e-11,0,2.1235343831172e-07,3.7e-11,0,0
1,0.000181,9.607376201141e-21,27,-1.35539792746e-12,-1.354939645092e-12,-0.84768127898219,-nan,27,3.9799860782217e-11,0,2.1985736939608e-07,3.7e-11,0,0
1,0.000181,9.6552678512315e-21,28,-1.3466902057734e-12,-1.3462319246625e-12,-0.91611215636385,-nan,28,4.1149814659475e-11,0,2.2731314616775e-07,3.7e-11,0,0
1,0.000181,9.7033885322199e-21,29,-1.3380048493089e-12,-1.3375465695009e-12,-0.98454284176446,-nan,29,4.2491074747182e-11,0,2.3472089096006e-07,3.7e-11,0,0
1,0.000181,9.7517392890871e-21,30,-1.3293424415995e-12,-1.3288841631401e-12,-1.0529733283501,-nan,30,4.3823663776346e-11,0,2.4208072935893e-07,3.7e-11,0,0
1,0.000181,9.8003211713299e-21,31,-1.320703552461e-12,-1.320245275396e-12,-1.1214036092919,-nan,31,4.5147605052923e-11,0,2.493927901268e-07,3.7e-11,0,0
1,0.000181,9.8491352329786e-21,32,-1.3120887381433e-12,-1.3116304625184e-12,-1.1898336777587,-nan,32,4.6462922444193e-11,0,2.5665720512737e-07,3.7e-11,0,0
1,0.000181,9.898182532616e-21,33,-1.3034985414825e-12,-1.3030402673434e-12,-1.2582635269206,-nan,33,4.7769640365292e-11,0,2.6387410925112e-07,3.7e-11,0,0
1,0.000181,9.9474641333954e-21,34,-1.2949334920527e-12,-1.2944752194452e-12,-1.3266931499505,-nan,34,4.9067783765892e-11,0,2.710436403418e-07,3.7e-11,0,0
1,0.000181,9.9969811030595e-21,35,-1.2863941063192e-12,-1.285935835289e-12,-1.3951225400183,-nan,35,5.0357378117031e-11,0,2.7816593912365e-07,3.7e-11,0,0
1,0.000181,1.0046734513958e-20,36,-1.2778808877908e-12,-1.2774226183835e-12,-1.4635516902961,-nan,36,5.1638449398105e-11,0,2.8524114912948e-07,3.7e-11,0,0
1,0.000181,1.0096725443069e-20,37,-1.2693943271728e-12,-1.2689360594344e-12,-1.5319805939586,-nan,37,5.2911024084006e-11,0,2.9226941662966e-07,3.7e-11,0,0
1,0.000181,1.0146954972012e-20,38,-1.2609349025208e-12,-1.2604766364968e-12,-1.6004092441778,-nan,38,5.4175129132409e-11,0,2.9925089056188e-07,3.7e-11,0,0
1,0.000181,1.0197424187075e-20,39,-1.2525030793929e-12,-1.252044815129e-12,-1.6688376341294,-nan,39,5.5430791971225e-11,0,3.0618572246182e-07,3.7e-11,0,0
1,0.000181,1.0248134179224e-20,40,-1.2440993110037e-12,-1.2436410485456e-12,-1.7372657569874,-nan,40,5.6678040486196e-11,0,3.130740663946e-07,3.7e-11,0,0
1,0.000181,1.0299086044131e-20,41,-1.2357240383771e-12,-1.2352657777707e-12,-1.8056936059265,-nan,41,5.7916903008647e-11,0,3.1991607888712e-07,3.7e-11,0,0
1,0.000181,1.0350280882185e-20,42,-1.2273776904997e-12,-1.2269194317905e-12,-1.8741211741254,-nan,42,5.9147408303392e-11,0,3.2671191886126e-07,3.7e-11,0,0
1,0.000181,1.0401719798517e-20,43,-1.2190606844733e-12,-1.2186024277071e-12,-1.9425484547561,-nan,43,6.036958555679e-11,0,3.3346174756789e-07,3.7e-11,0,0
1,0.000181,1.0453403903015e-20,44,-1.2107734256683e-12,-1.2103151708907e-12,-2.0109754410021,-nan,44,6.1583464364961e-11,0,3.4016572852173e-07,3.7e-11,0,0
1,0.000181,1.0505334310346e-20,45,-1.2025163078752e-12,-1.202058055132e-12,-2.0794021260372,-nan,45,6.2789074722142e-11,0,3.4682402743704e-07,3.7e-11,0,0
1,0.000181,1.0557512139975e-20,46,-1.1942897134579e-12,-1.1938314627946e-12,-2.147828503041,-nan,46,6.3986447009211e-11,0,3.5343681216423e-07,3.7e-11,0,0
1,0.000181,1.0609938516183e-20,47,-1.1860940135048e-12,-1.1856357649673e-12,-2.2162545651895,-nan,47,6.5175611982348e-11,0,3.6000425262721e-07,3.7e-11,0,0
1,0.000181,1.0662614568086e-20,48,-1.1779295679805e-12,-1.1774713216143e-12,-2.2846803056699,-nan,48,6.6356600761858e-11,0,3.6652652076161e-07,3.7e-11,0,0
1,0.000181,1.0715541429656e-20,49,-1.169796725877e-12,-1.1693384817278e-12,-2.353105717658,-nan,49,6.7529444821142e-11,0,3.7300379045387e-07,3.7e-11,0,0
1,0.000181,1.0768720239742e-20,50,-1.1616958253638e-12,-1.1612375834773e-12,-2.4215307943355,-nan,50,6.8694175975816e-11,0,3.7943623748114e-07,3.7e-11,0,0
1,0.000181,1.0822152142084e-20,51,-1.1536271939384e-12,-1.1531689543604e-12,-2.4899555288819,-nan,51,6.9850826372984e-11,0,3.8582403945197e-07,3.7e-11,0,0
1,0.000181,1.0875838285339e-20,52,-1.1455911485759e-12,-1.1451329113519e-12,-2.5583799144847,-nan,52,7.099942848066e-11,0,3.9216737574792e-07,3.7e-11,0,0
1,0.000181,1.0929779823099e-20,53,-1.1375879958773e-12,-1.1371297610528e-12,-2.6268039443215,-nan,53,7.2140015077336e-11,0,3.9846642746586e-07,3.7e-11,0,0
