time,average_xi,average_xv,center_xi,center_xs,center_xv
2948.3411457712,8.5145975342513e-05,0.0028460192519899,4.5249980053563e-07,1,0.0002208943771604
3539.0093749255,8.5145971825003e-05,0.0033997460266098,4.5249979905508e-07,1,0.00023414476107819
4247.8112499105,8.5145968510533e-05,0.0040579003085473,4.5249979815878e-07,1,0.0002474333737912
5098.3734998927,8.514594320642e-05,0.0048389274841097,4.5249979369909e-07,1,0.00026072381019926
6119.0481998712,8.5145938180252e-05,0.0057640209805751,4.5249979274746e-07,1,0.0002739789303235
7343.8578398454,8.5145938669906e-05,0.0068573156351982,4.5249979295224e-07,1,0.00028716024012752
8813.6294078145,8.5145938749991e-05,0.0081459915301441,4.5249979293852e-07,1,0.00030022714056576
10577.355289377,8.5145938805764e-05,0.009660229259724,4.5249979293275e-07,1,0.00031313609790813
12693.826347253,8.5145938850765e-05,0.011432936338515,4.524997929298e-07,1,0.00032583985074652
15233.591616703,8.5145938880161e-05,0.013499139437664,4.5249979292589e-07,1,0.00033828668284266
18281.309940044,8.5145938898454e-05,0.015894910206069,4.5249979291909e-07,1,0.00035041980806445
21938.571928053,8.514593890499e-05,0.018655667747306,4.5249979290914e-07,1,0.0003621769487897
26327.286313664,8.5145938900301e-05,0.02181368632273,4.5249979289705e-07,1,0.00037349022188582
31593.743576396,8.5145938885189e-05,0.025394645695302,4.5249979288191e-07,1,0.00038428647812684
37913.492291676,8.5145938861944e-05,0.029413113827992,4.5249979286542e-07,1,0.0003944882694782
45497.190750011,8.5145938829425e-05,0.033866974572899,4.5249979284643e-07,1,0.00040401565009427
54597.628900013,8.514593878903e-05,0.038731038100944,4.52499792826e-07,1,0.00041278901413346
65518.154680015,8.5145938744649e-05,0.043950426148531,4.5249979280598e-07,1,0.00042073313297765
78622.785616018,8.514593869416e-05,0.049434811145346,4.5249979278531e-07,1,0.00042778245553182
94348.342739222,8.5145938637542e-05,0.05505515589166,4.5249979276434e-07,1,0.00043388752278607
113219.01128707,8.5145938583699e-05,0.060645099506895,4.5249979274632e-07,1,0.00043902204223048
135863.81354448,8.5145938530572e-05,0.066009284562097,4.5249979273015e-07,1,0.00044318974671841
