time,average_xi,average_xv,left_jix,left_jvx,right_jix,right_jvx,total_ci,total_cv
0,0,0,0,0,0,0,0,0
25.958682112,2.5998910061346e-16,8.7077256584755e-09,8.5448787150269e-20,-1.3087284564358e-17,7.7179614768956e-20,1.9992012825025e-18,1.2999455030673e-14,4.3538628292377e-07
186.68799962237,1.712439755454e-15,8.7077271801828e-09,1.1712994424352e-20,-5.3237333005703e-17,5.0454189761347e-21,-1.5962603824522e-17,8.5621987772701e-14,4.3538635900914e-07
1181.8815689988,1.0704004528721e-14,8.7077366004778e-09,4.9421069803241e-22,5.0335793786965e-15,-1.1120058001363e-21,4.2153201111109e-15,5.3520022643604e-13,4.3538683002389e-07
7343.8578398454,6.631345937318e-14,8.7077948895797e-09,-6.8021822404751e-23,2.0025708262394e-15,-1.0244059362779e-23,1.9573582367335e-15,3.315672968659e-12,4.3538974447899e-07
45497.190750011,4.0819000372492e-13,8.7081532057392e-09,-4.8716010538615e-24,6.25745133371e-17,-1.1408064649199e-23,6.1761286366061e-17,2.0409500186246e-11,4.3540766028696e-07
281732.57176583,2.4341480698581e-12,8.7102810761113e-09,-1.3960288423966e-23,9.5635970151465e-22,-2.8983633182034e-24,9.3600931144039e-22,1.217074034929e-10,4.3551405380557e-07
1744439.784661,1.2070756650407e-11,8.7205526705128e-09,2.4944665347302e-24,-1.6656902907756e-24,-1.2213838732228e-24,3.0416953135902e-24,6.0353783252033e-10,4.3602763352564e-07
10801137.310052,2.729229212272e-11,8.7397663776886e-09,5.1698788284564e-26,-1.8105329247561e-25,-4.5236439748994e-25,7.2421316990243e-26,1.364614606136e-09,4.3698831888443e-07
66877821.244672,2.792269820464e-11,8.7652395404573e-09,-2.5849394142282e-26,7.6042382839755e-25,1.2924697071141e-26,3.6210658495121e-25,1.396134910232e-09,4.3826197702286e-07
414089867.61007,2.7443538321806e-11,8.9184682006557e-09,-1.2924697071141e-25,7.2421316990243e-26,9.9520167447786e-25,-7.6042382839755e-25,1.3721769160903e-09,4.4592341003278e-07
2563935341.3868,2.4817470150699e-11,9.8631678150159e-09,-1.0469004627624e-24,-9.0526646237803e-25,5.6868667113021e-25,0,1.240873507535e-09,4.9315839075079e-07
8984029448.7392,1.9360867080307e-11,1.2645729395528e-08,-7.7548182426846e-26,0,-6.4623485355705e-26,3.6210658495121e-26,9.6804335401536e-10,6.3228646977639e-07
17106576626.092,1.521848026019e-11,1.6090629459949e-08,-6.4623485355705e-26,0,-5.1698788284564e-26,0,7.6092401300948e-10,8.0453147299744e-07
28200499243.597,1.1847561255525e-11,2.0671843902333e-08,-7.7548182426846e-26,0,-5.1698788284564e-26,0,5.9237806277625e-10,1.0335921951167e-06
42491456430.109,9.2856029997312e-12,2.6378372160539e-08,-6.4623485355705e-27,0,-1.2924697071141e-26,0,4.6428014998656e-10,1.318918608027e-06
60988038160.079,7.3209114843724e-12,3.346046965281e-08,-1.9387045606712e-26,-1.4484263398049e-25,-1.9387045606712e-26,0,3.6604557421862e-10,1.6730234826405e-06
85153638449.407,5.8008831470022e-12,4.2231228018984e-08,-1.2149215246873e-24,0,1.8643875525121e-24,-5.7937053592194e-25,2.9004415735011e-10,2.1115614009492e-06
115727843609.52,4.6575567710569e-12,5.2600884374445e-08,-2.3587572154832e-24,3.9107511174731e-24,-1.3797114123443e-24,-4.779806921356e-24,2.3287783855284e-10,2.6300442187223e-06
153050328250.98,3.8134357634577e-12,6.4246908906721e-08,1.5509636485369e-25,-1.4484263398049e-24,2.3943001324289e-24,-5.2143348232975e-24,1.9067178817289e-10,3.212345445336e-06
198096194107.26,3.1836688586271e-12,7.6958013165778e-08,-1.3118567527208e-24,1.1587410718439e-24,1.5315766029302e-24,-1.1587410718439e-24,1.5918344293136e-10,3.8479006582889e-06
