time,average_xi,average_xv,left_jix,left_jvx,right_jix,right_jvx,total_ci,total_cv
0,0,0,0,0,0,0,0,0
25.958682112,2.3461497235818e-13,3.7892707610242e-11,3.4258386637597e-20,-1.5961513311587e-23,3.6295742381786e-20,1.7876129654207e-22,1.1730748617909e-08,1.8946353805121e-06
186.68799962237,1.6871257306088e-12,3.94904695412e-11,5.4503689887072e-22,2.1811000810335e-23,1.107123896559e-21,1.0458251194358e-22,8.4356286530441e-08,1.97452347706e-06
1181.8815689988,1.0680677016271e-11,4.9383379976768e-11,-7.5186000166639e-21,2.3865028643111e-23,-7.6798162255808e-21,-1.4715198413742e-22,5.3403385081355e-07,2.4691689988384e-06
7343.8578398454,6.6365590226428e-11,1.1063697609128e-10,5.5679594982476e-22,-2.4289521396656e-23,5.6191412986493e-22,7.7702264409775e-23,3.3182795113214e-06,5.5318488045642e-06
45497.190750011,4.1103591716491e-10,4.8979049785883e-10,5.1698788284564e-24,-1.9608755723785e-21,-2.0679515313826e-24,-2.5239196764551e-21,2.0551795858245e-05,2.4489524892941e-05
281732.57176583,2.5206822106138e-09,2.813076344938e-09,0,3.5312886289093e-24,0,3.4992486150627e-24,0.00012603411053069,0.0001406538172469
1744439.784661,1.165200985597e-08,1.3271258486165e-08,0,1.2097351022466e-25,0,1.1977575269768e-25,0.00058260049279848,0.00066356292430827
10801137.310052,1.1790240445045e-08,2.1646439877034e-08,-1.3896634290891e-22,-1.7726811399256e-25,-1.4558378780933e-22,-1.8205914410047e-25,0.00058951202225227,0.0010823219938517
66877821.244672,3.8370775847844e-09,6.4534690263095e-08,5.2939559203394e-23,9.5820602158143e-25,-8.9335506155727e-23,1.6768605377675e-24,0.00019185387923922,0.0032267345131548
414089867.61007,6.5639588951848e-10,3.7534434569873e-07,4.1359030627651e-25,1.1498472258977e-25,-6.6174449004242e-24,5.365953720856e-25,3.2819794475924e-05,0.018767217284937
2563935341.3868,1.0629207992104e-10,2.3176029305117e-06,-4.6528909456108e-25,2.4530074152485e-24,-3.1019272970739e-25,1.5331296345303e-24,5.3146039960522e-06,0.11588014652558
15875211863.902,1.7180815819989e-11,1.4338254340813e-05,-1.6802106192483e-25,3.188909639823e-23,2.5849394142282e-26,0,8.5904079099943e-07,0.71691271704067
98295127536.995,2.7841195757876e-12,8.8481492160374e-05,4.4816387094182e-24,-6.8684207626957e-23,-4.5333374977027e-24,-6.8684207626957e-23,1.3920597878938e-07,4.4240746080187
608617521341.22,4.5889863908454e-13,0.00053681371168099,1.2406497497945e-23,-6.0442102711722e-21,-9.1753232301597e-24,-4.2387968135493e-21,2.2944931954227e-08,26.840685584049
3768399274225.2,8.379038001254e-14,0.0029399924698449,-3.559664026655e-22,-9.4195484745541e-22,3.0694651028442e-22,-9.7335334237059e-21,4.189519000627e-09,146.99962349224
5274168349166.7,6.1933781648571e-14,0.0039775237357569,-1.0375098625467e-25,6.279698983036e-21,-1.1677665752168e-25,5.6517290847324e-21,3.0966890824286e-09,198.87618678784
5274247863014.6,6.1932051152751e-14,0.003977634875118,4.138129543784e-23,6.279698983036e-21,-4.5528204687955e-23,6.279698983036e-21,3.0966025576375e-09,198.8817437559
