x,y,z,id,xi,xv,jvx,jix,xie,xve,Di,Dv,K0_dist_FP,K0_dist_II,super_saturation,void_nucleation_rate
0,0,0,0,0,3.7e-11,4.2443457629339e-17,-2.5966228683226e-12,0,3.7e-11,1,0.000181,3.3588710635712e-18,9.5403363319204e-24,1,-nan
1,0,0,1,2.5966228683226e-12,3.6765505758954e-11,4.2443457629339e-17,-2.5966228683226e-12,0,3.7e-11,1,0.000181,3.4438582408747e-18,9.818479170555e-24,-386.73559978799,-nan
2,0,0,2,5.1932426426148e-12,3.6514141991454e-11,4.5496841917509e-17,-2.5966197742922e-12,0,3.7e-11,1,0.000181,3.5309075157971e-18,1.0104478483309e-23,-774.47119350669,-nan
3,0,0,3,7.7898595814088e-12,3.6247559387348e-11,4.8251451343087e-17,-2.5966169387941e-12,0,3.7e-11,1,0.000181,3.620066603887e-18,1.0398548610828e-23,-1162.206775147,-nan
4,0,0,4,1.0386473935911e-11,3.5967367106389e-11,5.0714802853692e-17,-2.5966143545017e-12,0,3.7e-11,1,0.000181,3.7113842659397e-18,1.070090952035e-23,-1549.9423387284,-nan
5,0,0,5,1.2983085949576e-11,3.5675129958741e-11,5.289492372418e-17,-2.596612013666e-12,0,3.7e-11,1,0.000181,3.8049103294538e-18,1.1011786947138e-23,-1937.6778783118,-nan
6,0,0,6,1.557969585775e-11,3.5372365937409e-11,5.4800287861237e-17,-2.5966099081733e-12,0,3.7e-11,1,0.000181,3.9006957104931e-18,1.1331412539294e-23,-2325.4133880118,-nan
7,0,0,7,1.8176303887351e-11,3.5060544090381e-11,5.6439754312075e-17,-2.5966080296016e-12,0,3.7e-11,1,0.000181,3.9987924359633e-18,1.1660024006042e-23,-2713.1488620085,-nan
8,0,0,8,2.0772910256625e-11,3.4741082719503e-11,5.7822508128884e-17,-2.5966063692735e-12,0,3.7e-11,1,0.000181,4.099253666308e-18,1.1997865269535e-23,-3100.8842945577,-nan
9,0,0,9,2.3369515174932e-11,3.4415347892337e-11,5.8958003717056e-17,-2.5966049183073e-12,0,3.7e-11,1,0.000181,4.2021337186328e-18,1.2345186620287e-23,-3488.6196800006,-nan
10,0,0,10,2.5966118842598e-11,3.4084652252709e-11,5.9855910772633e-17,-2.5966036676656e-12,0,3.7e-11,1,0.000181,4.3074880902643e-18,1.2702244876304e-23,-3876.3550127729,-nan
11,0,0,11,2.8562721450799e-11,3.3750254115179e-11,6.0526062892846e-17,-2.596602608201e-12,0,3.7e-11,1,0.000181,4.4153734827512e-18,1.3069303545986e-23,-4264.0902874129,-nan
12,0,0,12,3.1159323181498e-11,3.3413356828311e-11,6.0978408923208e-17,-2.596601730699e-12,0,3.7e-11,1,0.000181,4.5258478263148e-18,1.3446632994909e-23,-4651.8254985683,-nan
13,0,0,13,3.3755924207417e-11,3.3075108391375e-11,6.1222967085406e-17,-2.5966010259187e-12,0,3.7e-11,1,0.000181,4.6389703047574e-18,1.3834510616546e-23,-5039.5606410031,-nan
14,0,0,14,3.6352524692047e-11,3.2736601308988e-11,6.1269781912108e-17,-2.5966004846304e-12,0,3.7e-11,1,0.000181,4.7548013808345e-18,1.4233221007035e-23,-5427.2957096028,-nan
15,0,0,15,3.8949124789698e-11,3.2398872668115e-11,6.1128883998013e-17,-2.5966000976508e-12,0,3.7e-11,1,0.000181,4.8734028221008e-18,1.4643056144077e-23,-5815.0306993796,-nan
16,0,0,16,4.1545724645573e-11,3.2062904421922e-11,6.081025256079e-17,-2.5965998558751e-12,0,3.7e-11,1,0.000181,4.9948377272359e-18,1.5064315570051e-23,-6202.765605476,-nan
17,0,0,17,4.414232439588e-11,3.1729623865065e-11,6.0323780791205e-17,-2.5965997503072e-12,0,3.7e-11,1,0.000181,5.1191705528587e-18,1.5497306579454e-23,-6590.5004231687,-nan
18,0,0,18,4.6738924167967e-11,3.1399904285184e-11,5.96792439585e-17,-2.5965997720865e-12,0,3.7e-11,1,0.000181,5.2464671408391e-18,1.5942344410742e-23,-6978.2351478709,-nan
19,0,0,19,4.933552408048e-11,3.1074565775653e-11,5.888627022512e-17,-2.5965999125131e-12,0,3.7e-11,1,0.000181,5.3767947461134e-18,1.6399752442689e-23,-7365.9697751343,-nan
20,0,0,20,5.1932124243549e-11,3.0754376194912e-11,5.7954314114114e-17,-2.5966001630694e-12,0,3.7e-11,1,0.000181,5.5102220650142e-18,1.6869862395352e-23,-7753.7043006507,-nan
21,0,0,21,5.452872475899e-11,3.04400522581e-11,5.6892632562822e-17,-2.5966005154406e-12,0,3.7e-11,1,0.000181,5.646819264121e-18,1.7353014535746e-23,-8141.4387202525,-nan
22,0,0,22,5.7125325720522e-11,3.0132260747117e-11,5.5710263488028e-17,-2.5966009615319e-12,0,3.7e-11,1,0.000181,5.7866580096414e-18,1.7849557888335e-23,-8529.1730299129,-nan
23,0,0,23,5.9721927214005e-11,2.9831619825679e-11,5.4416006780207e-17,-2.5966014934837e-12,0,3.7e-11,1,0.000181,5.9298114973316e-18,1.8359850450443e-23,-8916.9072257454,-nan
