x,Ci,Cv,Ji,Cv,Di,Dv,Zi,Zv,rho,rho,ki,kv
500.0,6.6952306288586e-26,6.9455292152492e-05,2.9117944637807e-148,4.8059902136844e-12,1.0,0.000181,4.349057747510487e-123,0.0003822953053239822,1.5278874536821944e+19,1.5278874536821944e+19,6.644870767760617e-104,5841042006061162.0
