temp,xi_center,xv_center,Fi,Fv,Di,Dv,rho,Zi,Zv,ki,kv,Zi_scaled,Zv_scaled,ki_scaled,kv_scaled,super_saturation_center
373.0,5.5542304028986e-17,555.35227503363,0.0015762588114867,0.27321640285311,0.1,1.845691146725e-11,1.9098593171027442e-15,283794278801270.8,26655030.56093744,0.5420071475090609,5.0907358464464755e-08,28379.42788012708,0.002665503056093744,5.420071475090608e+19,5090735846446.475,2.3107667358921e+24
473.0,6.4008268758332e-16,6.6982132146315,0.0029767424439444998,0.36652957792096996,0.1,1.3268352593384e-08,1.9098593171027442e-15,46505592194399.336,4124136.728363436,0.08881913854985422,7.876520955670538e-09,4650.559219439934,0.00041241367283634364,8.881913854985422e+18,787652095567.0538,7.4902059445337e+17
573.0,4.707400222504e-14,0.02520824794997,0.005547107823287699,0.1049384272672,0.1,9.6025522833982e-07,1.9098593171027442e-15,1178380329076.2124,4335160.776752704,0.002250540650576802,8.279547200619522e-09,117.83803290762124,0.0004335160776752704,2.250540650576802e+17,827954720061.9521,2983768530875.3
773.0,7.9186905252051e-12,3.1111230229789e-05,0.01039618344821,0.032908311448168,0.1,0.000181,1.9098593171027442e-15,13128664916.401354,5843995.04813398,2.5073903011709047e-05,1.1161208391780981e-08,1.3128664916401354,0.000584399504813398,2507390301170904.5,1116120839178.0981,839661.63671294
973.0,3.399995213456e-10,2.8695304093406e-07,0.015561034436646,0.019333113507695,0.1,0.0039657267175557,1.9098593171027442e-15,457678127.75326365,16989014.463797938,8.741008365237106e-07,3.244662756207777e-08,0.045767812775326364,0.0016989014463797939,87410083652371.05,3244662756207.777,39.029553624457
1173.0,2.8267278866408e-10,1.8254474815237e-07,0.0081792826547519,0.012999954926386,0.1,0.030303932673139,1.9098593171027442e-15,289355147.81622356,2350030.5677582556,5.526276250084563e-07,4.488227775309356e-09,0.028935514781622356,0.00023500305677582556,55262762500845.625,448822777530.93555,1.2978774409645
1373.0,2.2576775011509e-11,1.3515737102789e-06,0.0016940468334729001,0.0070297185709692,0.1,0.12804922713689,1.9098593171027442e-15,750349344.6735961,40618.25311052739,1.433061687006806e-06,7.757514914757825e-11,0.07503493446735962,4.061825311052739e-06,143306168700680.6,7757514914.757825,1.0093038740139
1573.0,2.4238198816581e-12,7.4814873725543e-06,0.00046991297040080996,0.037957390683904,0.1,0.37505908844328,1.9098593171027442e-15,1938728921.0588918,13527.2248493915,3.702699493220875e-06,2.583509641315412e-11,0.19387289210588918,1.35272248493915e-06,370269949322087.5,2583509641.315412,1.0010829453495
1728.0,5.4358094573718e-13,2.1779496294581e-05,0.00020107502772228,0.56027803088018,0.1,0.72694265309935,1.9098593171027442e-15,3699081605.0329194,35387.96675219351,7.0647254680954944e-06,6.758603801499891e-11,0.36990816050329195,3.5387966752193513e-06,706472546809549.4,6758603801.49989,1.010856654491
