x,y,z,id,xi,xv,jvx,jix,xie,xve,Di,Dv,K0_dist,super_saturation,void_nucleation_rate,ci_analytical,cv_analytical
0,0,0,0,3.7605648808081e-11,1.27420485352e-07,8.4148935118971e-19,2.2550914126758e-18,0,3.7e-11,1,0.000181,6.2231870855349e-62,-2171.5008151962,-nan,0,0
1,0,0,1,3.760564655299e-11,1.2742048070289e-07,8.4148935118971e-19,2.2550914126758e-18,0,3.7e-11,1,0.000181,6.7524033625671e-62,-2171.5006041163,-nan,3.7605642319305e-11,2.0776569855222e-07
2,0,0,2,3.7605641720651e-11,1.274204707405e-07,1.8031916605296e-18,4.8323387451409e-18,0,3.7e-11,1,0.000181,7.326384656884e-62,-2171.5001518023,-nan,3.7605637809122e-11,2.0776567363413e-07
3,0,0,3,3.7605634005865e-11,1.2742045483564e-07,2.8787802961057e-18,7.7147864233498e-18,0,3.7e-11,1,0.000181,7.948897096987e-62,-2171.499429687,-nan,3.7605630292152e-11,2.0776563210401e-07
4,0,0,4,3.7605623339892e-11,1.2742043284658e-07,3.9800202170732e-18,1.0665972913859e-17,0,3.7e-11,1,0.000181,8.6240219246846e-62,-2171.4984313366,-nan,3.7605619768392e-11,2.0776557396178e-07
5,0,0,5,3.7605609698437e-11,1.2742040472322e-07,5.090327334997e-18,1.3641454636e-17,0,3.7e-11,1,0.000181,9.3561817141313e-62,-2171.4971544772,-nan,3.7605606237839e-11,2.0776549920751e-07
6,0,0,6,3.7605593070235e-11,1.2742037044234e-07,6.2048399712392e-18,1.662820155642e-17,0,3.7e-11,1,0.000181,1.0150168760104e-61,-2171.4955980547,-nan,3.7605589700506e-11,2.0776540784117e-07
7,0,0,7,3.7605573449164e-11,1.2742032999129e-07,7.3216393613609e-18,1.9621071002778e-17,0,3.7e-11,1,0.000181,1.101117581396e-61,-2171.4937614962,-nan,3.7605570156379e-11,2.0776529986281e-07
8,0,0,8,3.7605550831532e-11,1.2742028336246e-07,8.439819416166e-18,2.2617632886455e-17,0,3.7e-11,1,0.000181,1.1944829360306e-61,-2171.4916444568,-nan,3.7605547605464e-11,2.0776517527235e-07
9,0,0,9,3.760552521494e-11,1.2742023055087e-07,9.5588969890144e-18,2.5616591500107e-17,0,3.7e-11,1,0.000181,1.2957225643201e-61,-2171.4892467123,-nan,3.760552204776e-11,2.0776503406985e-07
10,0,0,10,3.7605496597747e-11,1.2742017155313e-07,1.0678590942259e-17,2.8617193385594e-17,0,3.7e-11,1,0.000181,1.4054969667771e-61,-2171.4865681096,-nan,3.7605493483268e-11,2.077648762553e-07
11,0,0,11,3.7605464978776e-11,1.2742010636679e-07,1.1798727763954e-17,3.1618970714119e-17,0,3.7e-11,1,0.000181,1.5245217421546e-61,-2171.4836085392,-nan,3.7605461911991e-11,2.0776470182865e-07
12,0,0,12,3.7605430357158e-11,1.2742003499003e-07,1.2919193552149e-17,3.4621617771359e-17,0,3.7e-11,1,0.000181,1.6535721579805e-61,-2171.4803679204,-nan,3.7605427333922e-11,2.0776451078997e-07
13,0,0,13,3.7605392732232e-11,1.2741995742146e-07,1.4039910989201e-17,3.7624926321058e-17,0,3.7e-11,1,0.000181,1.7934880980757e-61,-2171.4768461919,-nan,3.7605389749065e-11,2.0776430313923e-07
14,0,0,14,3.7605352103482e-11,1.2741987365999e-07,1.5160825701708e-17,4.0628749674366e-17,0,3.7e-11,1,0.000181,1.9451794179699e-61,-2171.4730433065,-nan,3.7605349157416e-11,2.0776407887644e-07
15,0,0,15,3.7605308470501e-11,1.2741978370475e-07,1.6281898546955e-17,4.3632981525649e-17,0,3.7e-11,1,0.000181,2.1096317416505e-61,-2171.4689592266,-nan,3.7605305558983e-11,2.0776383800156e-07
16,0,0,16,3.7605261832958e-11,1.2741968755503e-07,1.7403100429016e-17,4.6637542917933e-17,0,3.7e-11,1,0.000181,2.2879127358046e-61,-2171.4645939224,-nan,3.7605258953761e-11,2.0776358051463e-07
17,0,0,17,3.7605212190584e-11,1.2741958521022e-07,1.8524409385809e-17,4.9642374035721e-17,0,3.7e-11,1,0.000181,2.4811789006569e-61,-2171.4599473695,-nan,3.7605209341754e-11,2.0776330641568e-07
18,0,0,18,3.7605159543155e-11,1.2741947666984e-07,1.9645808615191e-17,5.2647428686145e-17,0,3.7e-11,1,0.000181,2.6906829196941e-61,-2171.455019548,-nan,3.7605156722946e-11,2.0776301570462e-07
19,0,0,19,3.7605103890484e-11,1.2741936193346e-07,2.0767284879546e-17,5.5652670667127e-17,0,3.7e-11,1,0.000181,2.9177816140037e-61,-2171.4498104416,-nan,3.7605101097359e-11,2.0776270838151e-07
20,0,0,20,3.7605045232413e-11,1.2741924100071e-07,2.1888828275815e-17,5.8658071188907e-17,0,3.7e-11,1,0.000181,3.1639445506775e-61,-2171.4443200365,-nan,3.7605042464981e-11,2.0776238444637e-07
21,0,0,21,3.7604983568806e-11,1.2741911387126e-07,2.3010430189726e-17,6.1663607077501e-17,0,3.7e-11,1,0.000181,3.4307633587493e-61,-2171.4385483213,-nan,3.7604980825818e-11,2.0776204389913e-07
22,0,0,22,3.7604918899547e-11,1.2741898054483e-07,2.4132084009657e-17,6.466925945639e-17,0,3.7e-11,1,0.000181,3.719961810481e-61,-2171.4324952863,-nan,3.7604916179863e-11,2.0776168673984e-07
23,0,0,23,3.7604851224534e-11,1.2741884102116e-07,2.5253784369655e-17,6.7675012803013e-17,0,3.7e-11,1,0.000181,4.0334067305108e-61,-2171.4261609234,-nan,3.7604848527113e-11,2.0776131296851e-07
24,0,0,24,3.760478054368e-11,1.2741869530001e-07,2.6375527288373e-17,7.0680854257295e-17,0,3.7e-11,1,0.000181,4.3731198004483e-61,-2171.4195452257,-nan,3.7604777867585e-11,2.0776092258511e-07
25,0,0,25,3.7604706856907e-11,1.2741854338118e-07,2.7497308540123e-17,7.3686773014191e-17,0,3.7e-11,1,0.000181,4.7412903319897e-61,-2171.4126481876,-nan,3.7604704201262e-11,2.0776051558964e-07
26,0,0,26,3.7604630164147e-11,1.2741838526447e-07,2.8619125791673e-17,7.6692760007024e-17,0,3.7e-11,1,0.000181,5.140289087553e-61,-2171.4054698041,-nan,3.7604627528154e-11,2.0776009198212e-07
27,0,0,27,3.7604550465339e-11,1.2741822094968e-07,2.9740976106121e-17,7.969880751329e-17,0,3.7e-11,1,0.000181,5.5726832338395e-61,-2171.3980100712,-nan,3.7604547848251e-11,2.0775965176252e-07
28,0,0,28,3.760446776043e-11,1.2741805043666e-07,3.0862857432908e-17,8.2704908934929e-17,0,3.7e-11,1,0.000181,6.0412525206476e-61,-2171.3902689854,-nan,3.7604465161563e-11,2.0775919493089e-07
29,0,0,29,3.7604382049371e-11,1.2741787372523e-07,3.1984768435335e-17,8.5711058604463e-17,0,3.7e-11,1,0.000181,6.5490067847474e-61,-2171.382246544,-nan,3.7604379468086e-11,2.0775872148716e-07
30,0,0,30,3.760429333212e-11,1.2741769081524e-07,3.3106707436543e-17,8.8717251616968e-17,0,3.7e-11,1,0.000181,7.0992048867039e-61,-2171.3739427446,-nan,3.7604290767819e-11,2.077582314314e-07
31,0,0,31,3.7604201608636e-11,1.2741750170655e-07,3.4228673377712e-17,9.1723483713757e-17,0,3.7e-11,1,0.000181,7.6953751972709e-61,-2171.3653575856,-nan,3.7604199060766e-11,2.0775772476358e-07
32,0,0,32,3.7604106878885e-11,1.2741730639901e-07,3.5350665214399e-17,9.4729751185442e-17,0,3.7e-11,1,0.000181,8.341337759411e-61,-2171.3564910653,-nan,3.7604104346921e-11,2.0775720148369e-07
33,0,0,33,3.7604009142834e-11,1.2741710489248e-07,3.6472682050682e-17,9.7736050762074e-17,0,3.7e-11,1,0.000181,9.0412282621911e-61,-2171.3473431829,-nan,3.7604006626295e-11,2.0775666159172e-07
34,0,0,34,3.7603908400455e-11,1.2741689718682e-07,3.7594723608679e-17,1.0074237956791e-16,0,3.7e-11,1,0.000181,9.7995239738151e-61,-2171.3379139376,-nan,3.7603905898871e-11,2.0775610508773e-07
35,0,0,35,3.760380465172e-11,1.2741668328191e-07,3.8716788724172e-17,1.0374873508263e-16,0,3.7e-11,1,0.000181,1.0621071792955e-60,-2171.3282033289,-nan,3.7603802164658e-11,2.0775553197165e-07
