x,y,z,id,xi,xv,jvx,jix,xie,xve,Di,Dv,K0_dist,super_saturation,void_nucleation_rate,ci_analytical,cv_analytical
0,0,0,0,4.1117401770082e-13,3.7253989534233e-11,8.4468479300607e-19,9.7061445778393e-25,0,3.7e-11,1,0.000181,6.2231870855349e-62,-60.389882872201,-nan,0,0
1,0,0,1,4.1117401769985e-13,3.7249322767421e-11,8.4468479300607e-19,9.7061445778393e-25,0,3.7e-11,1,0.000181,6.7524033625671e-62,-60.390009000888,-nan,3.7605642319305e-11,2.0776569855222e-07
2,0,0,2,4.1117401769777e-13,3.7240213844874e-11,1.6487149809531e-18,2.079866486495e-24,0,3.7e-11,1,0.000181,7.326384656884e-62,-60.390255187674,-nan,3.7605637809122e-11,2.0776567363413e-07
3,0,0,3,4.1117401769445e-13,3.7228094038801e-11,2.1936848992684e-18,3.3203849698349e-24,0,3.7e-11,1,0.000181,7.948897096987e-62,-60.390582749504,-nan,3.7605630292152e-11,2.0776563210401e-07
4,0,0,4,4.1117401768986e-13,3.7215668788066e-11,2.2489703829238e-18,4.5903879183683e-24,0,3.7e-11,1,0.000181,8.6240219246846e-62,-60.390918566406,-nan,3.7605619768392e-11,2.0776557396178e-07
5,0,0,5,4.1117401768399e-13,3.7205922374005e-11,1.764100945184e-18,5.8706397477824e-24,0,3.7e-11,1,0.000181,9.3561817141313e-62,-60.391181982126,-nan,3.7605606237839e-11,2.0776549920751e-07
6,0,0,6,4.1117401767684e-13,3.7201365789408e-11,8.2474181192931e-19,7.1556373644022e-24,0,3.7e-11,1,0.000181,1.0150168760104e-61,-60.391305131992,-nan,3.7605589700506e-11,2.0776540784117e-07
7,0,0,7,4.1117401766839e-13,3.7203405118458e-11,-3.6911855804169e-19,8.4429069004291e-24,0,3.7e-11,1,0.000181,1.101117581396e-61,-60.39125001373,-nan,3.7605570156379e-11,2.0776529986281e-07
8,0,0,8,4.1117401765866e-13,3.7211963578783e-11,-1.549081318736e-18,9.7314891010023e-24,0,3.7e-11,1,0.000181,1.1944829360306e-61,-60.391018702539,-nan,3.7605547605464e-11,2.0776517527235e-07
9,0,0,9,4.1117401764764e-13,3.7225490019961e-11,-2.4482858532056e-18,1.1020778120947e-23,0,3.7e-11,1,0.000181,1.2957225643201e-61,-60.390653121402,-nan,3.760552204776e-11,2.0776503406985e-07
10,0,0,10,4.1117401763533e-13,3.7241400351574e-11,-2.8797700219845e-18,1.2310370063478e-23,0,3.7e-11,1,0.000181,1.4054969667771e-61,-60.390223110601,-nan,3.7605493483268e-11,2.077648762553e-07
11,0,0,11,4.1117401762173e-13,3.7256860927771e-11,-2.7983642916124e-18,1.3600062980206e-23,0,3.7e-11,1,0.000181,1.5245217421546e-61,-60.38980525516,-nan,3.7605461911991e-11,2.0776470182865e-07
12,0,0,12,4.1117401760684e-13,3.7269687911678e-11,-2.3216840872394e-18,1.4889503461444e-23,0,3.7e-11,1,0.000181,1.6535721579805e-61,-60.389458577696,-nan,3.7605427333922e-11,2.0776451078997e-07
13,0,0,13,4.1117401759066e-13,3.7279070114701e-11,-1.6981787471694e-18,1.6178842968486e-23,0,3.7e-11,1,0.000181,1.7934880980757e-61,-60.389205002225,-nan,3.7605389749065e-11,2.0776430313923e-07
14,0,0,14,4.1117401757319e-13,3.7285871268454e-11,-1.2310088293107e-18,1.7467728091647e-23,0,3.7e-11,1,0.000181,1.9451794179699e-61,-60.38902118465,-nan,3.7605349157416e-11,2.0776407887644e-07
15,0,0,15,4.1117401755444e-13,3.7292420171667e-11,-1.1853514815353e-18,1.8756259805122e-23,0,3.7e-11,1,0.000181,2.1096317416505e-61,-60.388844184466,-nan,3.7605305558983e-11,2.0776383800156e-07
16,0,0,16,4.1117401753439e-13,3.730187526457e-11,-1.7113718155069e-18,2.0044135186324e-23,0,3.7e-11,1,0.000181,2.2879127358046e-61,-60.388588638421,-nan,3.7605258953761e-11,2.0776358051463e-07
17,0,0,17,4.1117401751306e-13,3.7317365879778e-11,-2.8038013526021e-18,2.1331455209449e-23,0,3.7e-11,1,0.000181,2.4811789006569e-61,-60.38816996996,-nan,3.7605209341754e-11,2.0776330641568e-07
18,0,0,18,4.1117401749044e-13,3.7341143957495e-11,-4.3038320666656e-18,2.2618118900301e-23,0,3.7e-11,1,0.000181,2.6906829196941e-61,-60.387527315834,-nan,3.7605156722946e-11,2.0776301570462e-07
19,0,0,19,4.1117401746654e-13,3.7373962451535e-11,-5.9401474213282e-18,2.3904075771782e-23,0,3.7e-11,1,0.000181,2.9177816140037e-61,-60.386640325939,-nan,3.7605101097359e-11,2.0776270838151e-07
20,0,0,20,4.1117401744135e-13,3.7414846212801e-11,-7.3999607892071e-18,2.5189123875499e-23,0,3.7e-11,1,0.000181,3.1639445506775e-61,-60.385535355657,-nan,3.7605042464981e-11,2.0776238444637e-07
21,0,0,21,4.1117401741488e-13,3.7461320015397e-11,-8.4117582698536e-18,2.6473465159846e-23,0,3.7e-11,1,0.000181,3.4307633587493e-61,-60.384279302985,-nan,3.7604980825818e-11,2.0776204389913e-07
22,0,0,22,4.1117401738712e-13,3.7510017902283e-11,-8.8143175263388e-18,2.7756796702234e-23,0,3.7e-11,1,0.000181,3.719961810481e-61,-60.382963139735,-nan,3.7604916179863e-11,2.0776168673984e-07
23,0,0,23,4.1117401735808e-13,3.7557479949999e-11,-8.5906306366502e-18,2.9039219476859e-23,0,3.7e-11,1,0.000181,4.0334067305108e-61,-60.381680377353,-nan,3.7604848527113e-11,2.0776131296851e-07
24,0,0,24,4.1117401732776e-13,3.7600898008721e-11,-7.858668628654e-18,3.0320682996624e-23,0,3.7e-11,1,0.000181,4.3731198004483e-61,-60.380506911779,-nan,3.7604777867585e-11,2.0776092258511e-07
25,0,0,25,4.1117401729616e-13,3.7638601531932e-11,-6.8243377012193e-18,3.1600934826038e-23,0,3.7e-11,1,0.000181,4.7412903319897e-61,-60.379487892919,-nan,3.7604704201262e-11,2.0776051558964e-07
26,0,0,26,4.1117401726328e-13,3.7670158406345e-11,-5.7117942687552e-18,3.2880227400591e-23,0,3.7e-11,1,0.000181,5.140289087553e-61,-60.378634999512,-nan,3.7604627528154e-11,2.0776009198212e-07
27,0,0,27,4.1117401722912e-13,3.7696086043595e-11,-4.6929023422321e-18,3.4158308284794e-23,0,3.7e-11,1,0.000181,5.5726832338395e-61,-60.377934247459,-nan,3.7604547848251e-11,2.0775965176252e-07
28,0,0,28,4.1117401719369e-13,3.7717292974573e-11,-3.8384545069718e-18,3.5435126991549e-23,0,3.7e-11,1,0.000181,6.0412525206476e-61,-60.377361081871,-nan,3.7604465161563e-11,2.0775919493089e-07
29,0,0,29,4.1117401715698e-13,3.7734455823648e-11,-3.1064756825208e-18,3.6710734007953e-23,0,3.7e-11,1,0.000181,6.5490067847474e-61,-60.376897215603,-nan,3.7604379468086e-11,2.0775872148716e-07
30,0,0,30,4.1117401711899e-13,3.7747548783031e-11,-2.369825648324e-18,3.7985078846908e-23,0,3.7e-11,1,0.000181,7.0992048867039e-61,-60.376543346164,-nan,3.7604290767819e-11,2.077582314314e-07
31,0,0,31,4.1117401707973e-13,3.7755676976726e-11,-1.4712030589325e-18,3.9258010047122e-23,0,3.7e-11,1,0.000181,7.6953751972709e-61,-60.376323659391,-nan,3.7604199060766e-11,2.0775772476358e-07
32,0,0,32,4.111740170392e-13,3.7757248360771e-11,-2.8442051205498e-19,4.0529527608593e-23,0,3.7e-11,1,0.000181,8.341337759411e-61,-60.376281183501,-nan,3.7604104346921e-11,2.0775720148369e-07
33,0,0,33,4.111740169974e-13,3.7750405976823e-11,1.2384714945586e-18,4.1799631531323e-23,0,3.7e-11,1,0.000181,9.0412282621911e-61,-60.376466106555,-nan,3.7604006626295e-11,2.0775666159172e-07
34,0,0,34,4.1117401695433e-13,3.7733578398531e-11,3.045791670821e-18,4.3068271328212e-23,0,3.7e-11,1,0.000181,9.7995239738151e-61,-60.376920899537,-nan,3.7603905898871e-11,2.0775610508773e-07
35,0,0,35,4.1117401691e-13,3.7705995682049e-11,4.9924716832682e-18,4.4335295537967e-23,0,3.7e-11,1,0.000181,1.0621071792955e-60,-60.377666371741,-nan,3.7603802164658e-11,2.0775553197165e-07
36,0,0,36,4.111740168644e-13,3.7668047353816e-11,6.8686474101253e-18,4.5600754647686e-23,0,3.7e-11,1,0.000181,1.1511118590388e-60,-60.378691995425,-nan,3.7603695423661e-11,2.0775494224348e-07
37,0,0,37,4.1117401681753e-13,3.7621417943422e-11,8.4399232813452e-18,4.6864547683174e-23,0,3.7e-11,1,0.000181,1.2475344026846e-60,-60.379952242762,-nan,3.7603585675872e-11,2.077543359033e-07
38,0,0,38,4.1117401676941e-13,3.756899752763e-11,9.4880952583309e-18,4.8126725131528e-23,0,3.7e-11,1,0.000181,1.3519896047961e-60,-60.38136900357,-nan,3.7603472921291e-11,2.0775371295104e-07
39,0,0,39,4.1117401672002e-13,3.7514590728646e-11,9.8476306162343e-18,4.9387135531454e-23,0,3.7e-11,1,0.000181,1.4651429273408e-60,-60.382839450222,-nan,3.7603357159922e-11,2.077530733867e-07
40,0,0,40,4.1117401666937e-13,3.7462442009159e-11,9.4389182270003e-18,5.0645778882952e-23,0,3.7e-11,1,0.000181,1.5877146514848e-60,-60.38424886751,-nan,3.7603238391768e-11,2.0775241721033e-07
41,0,0,41,4.1117401661747e-13,3.7416610836507e-11,8.2954422500752e-18,5.1902554211826e-23,0,3.7e-11,1,0.000181,1.7204843676152e-60,-60.385487540102,-nan,3.7603116616825e-11,2.0775174442187e-07
42,0,0,42,4.1117401656431e-13,3.738029075511e-11,6.5739347328648e-18,5.3157512005175e-23,0,3.7e-11,1,0.000181,1.8642958309838e-60,-60.386469155986,-nan,3.7602991835091e-11,2.0775105502134e-07
43,0,0,43,4.111740165099e-13,3.7355224706973e-11,4.5369547128346e-18,5.4410551288803e-23,0,3.7e-11,1,0.000181,2.0200622125668e-60,-60.387146608622,-nan,3.7602864046566e-11,2.0775034900876e-07
44,0,0,44,4.1117401645424e-13,3.7341366865864e-11,2.5082692407188e-18,5.5661621575611e-23,0,3.7e-11,1,0.000181,2.1887717771187e-60,-60.387521136557,-nan,3.7602733251252e-11,2.0774962638413e-07
45,0,0,45,4.1117401639733e-13,3.7336875165106e-11,8.1299783727276e-19,5.6910621891404e-23,0,3.7e-11,1,0.000181,2.3714940229702e-60,-60.387642525377,-nan,3.760259944915e-11,2.0774888714741e-07
46,0,0,46,4.1117401633917e-13,3.7338433841485e-11,-2.8212042464514e-19,5.8157653210377e-23,0,3.7e-11,1,0.000181,2.5693863208956e-60,-60.387600390304,-nan,3.7602462640259e-11,2.0774813129867e-07
47,0,0,47,4.1117401627977e-13,3.7341843497059e-11,-6.1714765892746e-19,5.940251358414e-23,0,3.7e-11,1,0.000181,2.7837010923763e-60,-60.387508228581,-nan,3.7602322824574e-11,2.0774735883781e-07
48,0,0,48,4.1117401621913e-13,3.7342777935122e-11,-1.6913328942698e-19,6.0645303986886e-23,0,3.7e-11,1,0.000181,3.0157935708261e-60,-60.387482964442,-nan,3.7602180002107e-11,2.0774656976492e-07
49,0,0,49,4.1117401615724e-13,3.73375718382e-11,9.4230354282817e-19,6.1885872957324e-23,0,3.7e-11,1,0.000181,3.2671301928377e-60,-60.387623660524,-nan,3.7602034172848e-11,2.0774576407997e-07
50,0,0,50,4.1117401609412e-13,3.732388093191e-11,2.4780540386071e-18,6.3124170008355e-23,0,3.7e-11,1,0.000181,3.5392976702917e-60,-60.387993675592,-nan,3.7601885336801e-11,2.0774494178294e-07
51,0,0,51,4.1117401602976e-13,3.7301083556672e-11,4.1263249179801e-18,6.4360195139979e-23,0,3.7e-11,1,0.000181,3.8340127982409e-60,-60.388609811259,-nan,3.7601733493956e-11,2.0774410287382e-07
52,0,0,52,4.1117401596416e-13,3.727037238066e-11,5.5587228582499e-18,6.5593948352195e-23,0,3.7e-11,1,0.000181,4.153133057891e-60,-60.389439833248,-nan,3.7601578644333e-11,2.0774324735267e-07
53,0,0,53,4.1117401589734e-13,3.7234565323108e-11,6.4810774168943e-18,6.6825227696613e-23,0,3.7e-11,1,0.000181,4.4986680787466e-60,-60.390407581582,-nan,3.7601420787911e-11,2.0774237521946e-07
54,0,0,54,4.1117401582928e-13,3.7197696679839e-11,6.6732244316363e-18,6.8054184634526e-23,0,3.7e-11,1,0.000181,4.8727920291273e-60,-60.391404021238,-nan,3.7601259924704e-11,2.0774148647417e-07
55,0,0,55,4.1117401576e-13,3.7164442677491e-11,6.0189744251016e-18,6.928066770464e-23,0,3.7e-11,1,0.000181,5.2778570097972e-60,-60.392302767713,-nan,3.7601096054709e-11,2.0774058111684e-07
56,0,0,56,4.111740156895e-13,3.7139436791739e-11,4.5260653210107e-18,7.0504525445662e-23,0,3.7e-11,1,0.000181,5.7164075314312e-60,-60.392978591936,-nan,3.760092917792e-11,2.0773965914743e-07
57,0,0,57,4.1117401561777e-13,3.7126558847558e-11,2.3309078967589e-18,7.1726010293081e-23,0,3.7e-11,1,0.000181,6.1911961631014e-60,-60.393326633771,-nan,3.7600759294341e-11,2.0773872056593e-07
58,0,0,58,4.1117401554483e-13,3.7128311006965e-11,-3.1714085258866e-19,7.2944718350113e-23,0,3.7e-11,1,0.000181,6.705200445933e-60,-60.393279267219,-nan,3.7600586403975e-11,2.0773776537237e-07
59,0,0,59,4.1117401547067e-13,3.7145390513434e-11,-3.0913906709099e-18,7.4160902052249e-23,0,3.7e-11,1,0.000181,7.2616411736056e-60,-60.392817647862,-nan,3.760041050682e-11,2.0773679356674e-07
60,0,0,60,4.1117401539529e-13,3.7176537785384e-11,-5.637656222991e-18,7.5374359451096e-23,0,3.7e-11,1,0.000181,7.8640021494964e-60,-60.391975818447,-nan,3.7600231602867e-11,2.0773580514906e-07
61,0,0,61,4.1117401531871e-13,3.7218705747746e-11,-7.632401187583e-18,7.6585090546655e-23,0,3.7e-11,1,0.000181,8.5160515390262e-60,-60.390836132352,-nan,3.7600049692132e-11,2.0773480011932e-07
62,0,0,62,4.1117401524091e-13,3.7267560309754e-11,-8.8426757232951e-18,7.7792994364729e-23,0,3.7e-11,1,0.000181,9.2218649452339e-60,-60.389515727169,-nan,3.7599864774603e-11,2.0773377847749e-07
63,0,0,63,4.1117401516192e-13,3.7318250134758e-11,-9.1748583257291e-18,7.8998121392417e-23,0,3.7e-11,1,0.000181,9.9858503458124e-60,-60.388145720102,-nan,3.7599676850292e-11,2.0773274022361e-07
64,0,0,64,4.1117401508171e-13,3.7366276654074e-11,-8.6927999962023e-18,8.0200370655523e-23,0,3.7e-11,1,0.000181,1.0812775040865e-59,-60.386847694091,-nan,3.7599485919182e-11,2.0773168535765e-07
65,0,0,65,4.1117401500032e-13,3.7408217679917e-11,-7.5913256775876e-18,8.1399742154046e-23,0,3.7e-11,1,0.000181,1.1707794772531e-59,-60.385714140697,-nan,3.7599291981288e-11,2.0773061387962e-07
66,0,0,66,4.1117401491772e-13,3.7442083814826e-11,-6.1297704185998e-18,8.2596084426694e-23,0,3.7e-11,1,0.000181,1.2676485190468e-59,-60.384798827421,-nan,3.7599095036598e-11,2.0772952578952e-07
67,0,0,67,4.1117401483393e-13,3.7467227396038e-11,-4.5509881993208e-18,8.3789447960563e-23,0,3.7e-11,1,0.000181,1.3724875851039e-59,-60.38411925866,-nan,3.7598895085124e-11,2.0772842108737e-07
68,0,0,68,4.1117401474895e-13,3.748391303019e-11,-3.0200997816295e-18,8.4979782268557e-23,0,3.7e-11,1,0.000181,1.4859486952973e-59,-60.383668282886,-nan,3.7598692126848e-11,2.0772729977315e-07
69,0,0,69,4.1117401466278e-13,3.7492793490062e-11,-1.6073632367583e-18,8.6167036863576e-23,0,3.7e-11,1,0.000181,1.6087369028444e-59,-60.38342825759,-nan,3.7598486161791e-11,2.0772616184685e-07
70,0,0,70,4.1117401457543e-13,3.7494540019484e-11,-3.161218254376e-19,8.7351110771425e-23,0,3.7e-11,1,0.000181,1.7416145825875e-59,-60.383381041049,-nan,3.7598277189941e-11,2.0772500730848e-07
71,0,0,71,4.111740144869e-13,3.7489756958412e-11,8.6573405415481e-19,8.8532054479203e-23,0,3.7e-11,1,0.000181,1.885406063958e-59,-60.38351029975,-nan,3.7598065211301e-11,2.0772383615802e-07
72,0,0,72,4.1117401439719e-13,3.7479145774564e-11,1.9206242764503e-18,8.9709767012713e-23,0,3.7e-11,1,0.000181,2.0410026361615e-59,-60.383797075107,-nan,3.7597850225872e-11,2.0772264839552e-07
73,0,0,73,4.1117401430631e-13,3.7463766597003e-11,2.7836311385432e-18,9.0884147397759e-23,0,3.7e-11,1,0.000181,2.2093679553074e-59,-60.384212714984,-nan,3.7597632233654e-11,2.0772144402092e-07
74,0,0,74,4.1117401421425e-13,3.7445224386669e-11,3.3561400704204e-18,9.2055296608537e-23,0,3.7e-11,1,0.000181,2.3915438855643e-59,-60.384713842058,-nan,3.7597411234642e-11,2.0772022303427e-07
75,0,0,75,4.1117401412103e-13,3.7425665834155e-11,3.5400980050477e-18,9.3223113670852e-23,0,3.7e-11,1,0.000181,2.5886568089707e-59,-60.385242437665,-nan,3.7597187228838e-11,2.0771898543555e-07
76,0,0,76,4.1117401402664e-13,3.740756103711e-11,3.2769682651957e-18,9.4387396636311e-23,0,3.7e-11,1,0.000181,2.8019244412712e-59,-60.38573174241,-nan,3.7596960216243e-11,2.0771773122476e-07
77,0,0,77,4.1117401393109e-13,3.739331916174e-11,2.5777794419368e-18,9.5548397940405e-23,0,3.7e-11,1,0.000181,3.0326631941144e-59,-60.386116643694,-nan,3.7596730196862e-11,2.0771646040188e-07
78,0,0,78,4.1117401383439e-13,3.7384835031634e-11,1.5356275491094e-18,9.6705764173447e-23,0,3.7e-11,1,0.000181,3.2822961271429e-59,-60.386345930067,-nan,3.7596497170687e-11,2.0771517296694e-07
79,0,0,79,4.1117401373653e-13,3.7383087709029e-11,3.1626539155794e-19,9.7859747770928e-23,0,3.7e-11,1,0.000181,3.5523615369497e-59,-60.38639314039,-nan,3.7596261137723e-11,2.0771386891992e-07
80,0,0,80,4.1117401363752e-13,3.7387914383301e-11,-8.7362804320489e-19,9.901004581026e-23,0,3.7e-11,1,0.000181,3.8445222335968e-59,-60.38626267495,-nan,3.7596022097965e-11,2.0771254826084e-07
81,0,0,81,4.1117401353736e-13,3.7398048317251e-11,-1.8342420449859e-18,1.0015675926564e-22,0,3.7e-11,1,0.000181,4.1605755594004e-59,-60.385988769888,-nan,3.7595780051418e-11,2.077112109897e-07
82,0,0,82,4.1117401343606e-13,3.7411424685099e-11,-2.4211225805183e-18,1.0129988813706e-22,0,3.7e-11,1,0.000181,4.5024642090111e-59,-60.385627231306,-nan,3.7595534998076e-11,2.0770985710644e-07
83,0,0,83,4.1117401333362e-13,3.7425648472826e-11,-2.5745055784915e-18,1.0243917998904e-22,0,3.7e-11,1,0.000181,4.8722879144852e-59,-60.385242789314,-nan,3.7595286937946e-11,2.0770848661113e-07
84,0,0,84,4.1117401323005e-13,3.7438449256416e-11,-2.3169418298309e-18,1.0357483676998e-22,0,3.7e-11,1,0.000181,5.2723160640735e-59,-60.384896806725,-nan,3.7595035871025e-11,2.0770709950377e-07
85,0,0,85,4.1117401312534e-13,3.7447972243542e-11,-1.7236606698138e-18,1.0470665653146e-22,0,3.7e-11,1,0.000181,5.7050013288799e-59,-60.384639413059,-nan,3.7594781797312e-11,2.077056957843e-07
86,0,0,86,4.111740130195e-13,3.7452866107014e-11,-8.8578928841548e-19,1.0583468976061e-22,0,3.7e-11,1,0.000181,6.1729943773953e-59,-60.384507130676,-nan,3.7594524716807e-11,2.0770427545276e-07
