x,y,z,id,xi,xv,jvx,jix,xie,xve,Di,Dv,K0_dist,super_saturation,void_nucleation_rate,ci_analytical,cv_analytical
0,0,0,0,3.7178615889425e-11,1.3461957949989e-10,-6.4061767973334e-22,2.2130076619716e-18,0,3.7e-11,1,0.000181,6.2231870855349e-62,-5547.8945416658,-nan,0,0
1,0,0,1,3.7178613676417e-11,1.3461958303921e-10,-6.4061767973334e-22,2.2130076619716e-18,0,3.7e-11,1,0.000181,6.7524033625671e-62,-5547.8942111225,-nan,3.7605642319305e-11,2.0776569855222e-07
2,0,0,2,3.7178608934258e-11,1.3461959062202e-10,-1.3724890993241e-21,4.7421592821158e-18,0,3.7e-11,1,0.000181,7.326384656884e-62,-5547.8935028155,-nan,3.7605637809122e-11,2.0776567363413e-07
3,0,0,3,3.7178601363442e-11,1.3461960272369e-10,-2.1904021934999e-21,7.5708157152832e-18,0,3.7e-11,1,0.000181,7.948897096987e-62,-5547.8923720098,-nan,3.7605630292152e-11,2.0776563210401e-07
4,0,0,4,3.7178590896514e-11,1.346196194462e-10,-3.0267745511964e-21,1.0466928229803e-17,0,3.7e-11,1,0.000181,8.6240219246846e-62,-5547.8908086299,-nan,3.7605619768392e-11,2.0776557396178e-07
5,0,0,5,3.7178577509632e-11,1.346196408195e-10,-3.8685663640095e-21,1.338688262928e-17,0,3.7e-11,1,0.000181,9.3561817141313e-62,-5547.888809115,-nan,3.7605606237839e-11,2.0776549920751e-07
6,0,0,6,3.717856119174e-11,1.3461966685077e-10,-4.7116605463048e-21,1.6317892045612e-17,0,3.7e-11,1,0.000181,1.0150168760104e-61,-5547.8863718142,-nan,3.7605589700506e-11,2.0776540784117e-07
7,0,0,7,3.717854193683e-11,1.3461969753686e-10,-5.5541811665007e-21,1.9254909830495e-17,0,3.7e-11,1,0.000181,1.101117581396e-61,-5547.8834958303,-nan,3.7605570156379e-11,2.0776529986281e-07
8,0,0,8,3.7178519741279e-11,1.3461973286848e-10,-6.3950241728816e-21,2.2195551202836e-17,0,3.7e-11,1,0.000181,1.1944829360306e-61,-5547.8801806226,-nan,3.7605547605464e-11,2.0776517527235e-07
9,0,0,9,3.7178494602734e-11,1.3461977283207e-10,-7.2334096475053e-21,2.5138544695561e-17,0,3.7e-11,1,0.000181,1.2957225643201e-61,-5547.8764258401,-nan,3.760552204776e-11,2.0776503406985e-07
10,0,0,10,3.7178466519583e-11,1.346198174106e-10,-8.0687140640043e-21,2.8083150899674e-17,0,3.7e-11,1,0.000181,1.4054969667771e-61,-5547.8722312426,-nan,3.7605493483268e-11,2.077648762553e-07
11,0,0,11,3.7178435490672e-11,1.3461986658407e-10,-8.9003977671103e-21,3.1028910742861e-17,0,3.7e-11,1,0.000181,1.5245217421546e-61,-5547.8675966583,-nan,3.7605461911991e-11,2.0776470182865e-07
12,0,0,12,3.7178401515148e-11,1.3461992032976e-10,-9.7279703078671e-21,3.3975524210591e-17,0,3.7e-11,1,0.000181,1.6535721579805e-61,-5547.8625219603,-nan,3.7605427333922e-11,2.0776451078997e-07
13,0,0,13,3.7178364592361e-11,1.3461997862243e-10,-1.0550972500662e-20,3.6922786995714e-17,0,3.7e-11,1,0.000181,1.7934880980757e-61,-5547.8570070525,-nan,3.7605389749065e-11,2.0776430313923e-07
14,0,0,14,3.7178324721806e-11,1.346200414344e-10,-1.1368966551081e-20,3.9870555136493e-17,0,3.7e-11,1,0.000181,1.9451794179699e-61,-5547.85105186,-nan,3.7605349157416e-11,2.0776407887644e-07
15,0,0,15,3.7178281903082e-11,1.3462010873567e-10,-1.2181530474178e-20,4.2818724317697e-17,0,3.7e-11,1,0.000181,2.1096317416505e-61,-5547.8446563238,-nan,3.7605305558983e-11,2.0776383800156e-07
16,0,0,16,3.7178236135864e-11,1.3462018049399e-10,-1.2988254767882e-20,4.5767217101004e-17,0,3.7e-11,1,0.000181,2.2879127358046e-61,-5547.8378203964,-nan,3.7605258953761e-11,2.0776358051463e-07
17,0,0,17,3.717818741989e-11,1.3462025667487e-10,-1.378874052747e-20,4.8715974769516e-17,0,3.7e-11,1,0.000181,2.4811789006569e-61,-5547.8305440393,-nan,3.7605209341754e-11,2.0776330641568e-07
18,0,0,18,3.7178135754938e-11,1.3462033724171e-10,-1.4582598215058e-20,5.166495202863e-17,0,3.7e-11,1,0.000181,2.6906829196941e-61,-5547.8228272207,-nan,3.7605156722946e-11,2.0776301570462e-07
19,0,0,19,3.7178081140824e-11,1.3462042215579e-10,-1.536944710283e-20,5.4614113341894e-17,0,3.7e-11,1,0.000181,2.9177816140037e-61,-5547.814669914,-nan,3.7605101097359e-11,2.0776270838151e-07
20,0,0,20,3.7178023577394e-11,1.3462051137631e-10,-1.614891496424e-20,5.7563430488229e-17,0,3.7e-11,1,0.000181,3.1639445506775e-61,-5547.8060720972,-nan,3.7605042464981e-11,2.0776238444637e-07
21,0,0,21,3.7177963064513e-11,1.346206048605e-10,-1.6920637928974e-20,6.0512880726633e-17,0,3.7e-11,1,0.000181,3.4307633587493e-61,-5547.7970337514,-nan,3.7604980825818e-11,2.0776204389913e-07
22,0,0,22,3.7177899602067e-11,1.346207025636e-10,-1.7684260637345e-20,6.3462445555401e-17,0,3.7e-11,1,0.000181,3.719961810481e-61,-5547.7875548609,-nan,3.7604916179863e-11,2.0776168673984e-07
23,0,0,23,3.7177833189958e-11,1.3462080443893e-10,-1.8439436366622e-20,6.6412109762165e-17,0,3.7e-11,1,0.000181,4.0334067305108e-61,-5547.777635412,-nan,3.7604848527113e-11,2.0776131296851e-07
24,0,0,24,3.7177763828097e-11,1.3462091043798e-10,-1.9185827260285e-20,6.9361860713034e-17,0,3.7e-11,1,0.000181,4.3731198004483e-61,-5547.7672753931,-nan,3.7604777867585e-11,2.0776092258511e-07
25,0,0,25,3.7177691516409e-11,1.3462102051038e-10,-1.9923104692972e-20,7.2311687854991e-17,0,3.7e-11,1,0.000181,4.7412903319897e-61,-5547.7564747942,-nan,3.7604704201262e-11,2.0776051558964e-07
26,0,0,26,3.7177616254827e-11,1.3462113460403e-10,-2.0650949565232e-20,7.5261582263535e-17,0,3.7e-11,1,0.000181,5.140289087553e-61,-5547.7452336066,-nan,3.7604627528154e-11,2.0776009198212e-07
27,0,0,27,3.717753804329e-11,1.3462125266509e-10,-2.1369052705905e-20,7.8211536410028e-17,0,3.7e-11,1,0.000181,5.5726832338395e-61,-5547.7335518229,-nan,3.7604547848251e-11,2.0775965176252e-07
28,0,0,28,3.7177456881747e-11,1.346213746381e-10,-2.2077115265131e-20,8.1161543799811e-17,0,3.7e-11,1,0.000181,6.0412525206476e-61,-5547.7214294366,-nan,3.7604465161563e-11,2.0775919493089e-07
29,0,0,29,3.7177372770148e-11,1.34621500466e-10,-2.2774849140115e-20,8.4111598914038e-17,0,3.7e-11,1,0.000181,6.5490067847474e-61,-5547.7088664422,-nan,3.7604379468086e-11,2.0775872148716e-07
30,0,0,30,3.7177285708451e-11,1.3462163009018e-10,-2.3461977405573e-20,8.7061696938259e-17,0,3.7e-11,1,0.000181,7.0992048867039e-61,-5547.6958628348,-nan,3.7604290767819e-11,2.077582314314e-07
31,0,0,31,3.7177195696617e-11,1.346217634506e-10,-2.4138234748857e-20,9.0011833704259e-17,0,3.7e-11,1,0.000181,7.6953751972709e-61,-5547.6824186102,-nan,3.7604199060766e-11,2.0775772476358e-07
32,0,0,32,3.7177102734612e-11,1.3462190048578e-10,-2.4803367937824e-20,9.29620055802e-17,0,3.7e-11,1,0.000181,8.341337759411e-61,-5547.6685337649,-nan,3.7604104346921e-11,2.0775720148369e-07
33,0,0,33,3.7177006822402e-11,1.3462204113294e-10,-2.545713622789e-20,9.5912209393066e-17,0,3.7e-11,1,0.000181,9.0412282621911e-61,-5547.6542082958,-nan,3.7604006626295e-11,2.0775666159172e-07
34,0,0,34,3.717690795996e-11,1.3462218532803e-10,-2.6099311876691e-20,9.8862442312351e-17,0,3.7e-11,1,0.000181,9.7995239738151e-61,-5547.6394422003,-nan,3.7603905898871e-11,2.0775610508773e-07
35,0,0,35,3.7176806147258e-11,1.3462233300583e-10,-2.6729680555809e-20,1.0181270188882e-16,0,3.7e-11,1,0.000181,1.0621071792955e-60,-5547.6242354762,-nan,3.7603802164658e-11,2.0775553197165e-07
36,0,0,36,3.7176701384272e-11,1.3462248409998e-10,-2.7348041785901e-20,1.0476298589943e-16,0,3.7e-11,1,0.000181,1.1511118590388e-60,-5547.6085881215,-nan,3.7603695423661e-11,2.0775494224348e-07
37,0,0,37,3.717659367098e-11,1.3462263854313e-10,-2.7954209404566e-20,1.0771329240548e-16,0,3.7e-11,1,0.000181,1.2475344026846e-60,-5547.5925001349,-nan,3.7603585675872e-11,2.077543359033e-07
38,0,0,38,3.717648300736e-11,1.3462279626695e-10,-2.8548012006153e-20,1.1066361966213e-16,0,3.7e-11,1,0.000181,1.3519896047961e-60,-5547.575971515,-nan,3.7603472921291e-11,2.0775371295104e-07
39,0,0,39,3.7176369393394e-11,1.3462295720227e-10,-2.912929329734e-20,1.136139660861e-16,0,3.7e-11,1,0.000181,1.4651429273408e-60,-5547.5590022608,-nan,3.7603357159922e-11,2.077530733867e-07
40,0,0,40,3.7176252829064e-11,1.3462312127914e-10,-2.9697912593084e-20,1.1656433030739e-16,0,3.7e-11,1,0.000181,1.5877146514848e-60,-5547.5415923715,-nan,3.7603238391768e-11,2.0775241721033e-07
41,0,0,41,3.7176133314353e-11,1.346232884269e-10,-3.0253745134774e-20,1.1951471103997e-16,0,3.7e-11,1,0.000181,1.7204843676152e-60,-5547.5237418467,-nan,3.7603116616825e-11,2.0775174442187e-07
42,0,0,42,3.7176010849245e-11,1.3462345857432e-10,-3.0796682506639e-20,1.2246510714648e-16,0,3.7e-11,1,0.000181,1.8642958309838e-60,-5547.5054506859,-nan,3.7602991835091e-11,2.0775105502134e-07
43,0,0,43,3.7175885433728e-11,1.3462363164964e-10,-3.1326632963259e-20,1.254155175994e-16,0,3.7e-11,1,0.000181,2.0200622125668e-60,-5547.4867188889,-nan,3.7602864046566e-11,2.0775034900876e-07
44,0,0,44,3.7175757067786e-11,1.346238075807e-10,-3.1843521789831e-20,1.2836594147462e-16,0,3.7e-11,1,0.000181,2.1887717771187e-60,-5547.4675464558,-nan,3.7602733251252e-11,2.0774962638413e-07
45,0,0,45,3.7175625751408e-11,1.3462398629501e-10,-3.2347291582888e-20,1.3131637789973e-16,0,3.7e-11,1,0.000181,2.3714940229702e-60,-5547.4479333864,-nan,3.760259944915e-11,2.0774888714741e-07
46,0,0,46,3.7175491484582e-11,1.3462416771989e-10,-3.2837902545066e-20,1.3426682611861e-16,0,3.7e-11,1,0.000181,2.5693863208956e-60,-5547.4278796812,-nan,3.7602462640259e-11,2.0774813129867e-07
47,0,0,47,3.7175354267297e-11,1.346243517825e-10,-3.3315332733071e-20,1.3721728541397e-16,0,3.7e-11,1,0.000181,2.7837010923763e-60,-5547.4073853403,-nan,3.7602322824574e-11,2.0774735883781e-07
48,0,0,48,3.7175214099542e-11,1.3462453841001e-10,-3.3779578286945e-20,1.4016775514601e-16,0,3.7e-11,1,0.000181,3.0157935708261e-60,-5547.3864503643,-nan,3.7602180002107e-11,2.0774656976492e-07
49,0,0,49,3.7175070981307e-11,1.3462472752964e-10,-3.4230653612527e-20,1.4311823473314e-16,0,3.7e-11,1,0.000181,3.2671301928377e-60,-5547.3650747535,-nan,3.7602034172848e-11,2.0774576407997e-07
50,0,0,50,3.7174924912583e-11,1.3462491906882e-10,-3.4668591554576e-20,1.4606872361313e-16,0,3.7e-11,1,0.000181,3.5392976702917e-60,-5547.3432585086,-nan,3.7601885336801e-11,2.0774494178294e-07
51,0,0,51,3.7174775893362e-11,1.3462511295525e-10,-3.509344348098e-20,1.4901922129483e-16,0,3.7e-11,1,0.000181,3.8340127982409e-60,-5547.3210016302,-nan,3.7601733493956e-11,2.0774410287382e-07
52,0,0,52,3.7174623923635e-11,1.3462530911701e-10,-3.5505279399733e-20,1.5196972733235e-16,0,3.7e-11,1,0.000181,4.153133057891e-60,-5547.2983041189,-nan,3.7601578644333e-11,2.0774324735267e-07
53,0,0,53,3.7174469003394e-11,1.3462550748269e-10,-3.5904187987e-20,1.5492024128625e-16,0,3.7e-11,1,0.000181,4.4986680787466e-60,-5547.2751659757,-nan,3.7601420787911e-11,2.0774237521946e-07
54,0,0,54,3.7174311132631e-11,1.3462570798146e-10,-3.6290276596477e-20,1.5787076277525e-16,0,3.7e-11,1,0.000181,4.8727920291273e-60,-5547.2515872011,-nan,3.7601259924704e-11,2.0774148647417e-07
55,0,0,55,3.7174150311339e-11,1.3462591054318e-10,-3.6663671193891e-20,1.6082129143745e-16,0,3.7e-11,1,0.000181,5.2778570097972e-60,-5547.2275677962,-nan,3.7601096054709e-11,2.0774058111684e-07
56,0,0,56,3.7173986539512e-11,1.3462611509851e-10,-3.7024516296174e-20,1.6377182694328e-16,0,3.7e-11,1,0.000181,5.7164075314312e-60,-5547.2031077616,-nan,3.760092917792e-11,2.0773965914743e-07
57,0,0,57,3.7173819817143e-11,1.3462632157904e-10,-3.7372974849815e-20,1.6672236897608e-16,0,3.7e-11,1,0.000181,6.1911961631014e-60,-5547.1782070983,-nan,3.7600759294341e-11,2.0773872056593e-07
58,0,0,58,3.7173650144226e-11,1.3462652991732e-10,-3.770922802032e-20,1.6967291725797e-16,0,3.7e-11,1,0.000181,6.705200445933e-60,-5547.1528658072,-nan,3.7600586403975e-11,2.0773776537237e-07
59,0,0,59,3.7173477520755e-11,1.3462674004701e-10,-3.8033474991021e-20,1.72623471524e-16,0,3.7e-11,1,0.000181,7.2616411736056e-60,-5547.1270838892,-nan,3.760041050682e-11,2.0773679356674e-07
60,0,0,60,3.7173301946723e-11,1.3462695190299e-10,-3.834593271043e-20,1.7557403150921e-16,0,3.7e-11,1,0.000181,7.8640021494964e-60,-5547.1008613452,-nan,3.7600231602867e-11,2.0773580514906e-07
61,0,0,61,3.7173123422126e-11,1.3462716542142e-10,-3.864683553665e-20,1.7852459701326e-16,0,3.7e-11,1,0.000181,8.5160515390262e-60,-5547.074198176,-nan,3.7600049692132e-11,2.0773480011932e-07
62,0,0,62,3.7172941946958e-11,1.3462738053985e-10,-3.8936434905187e-20,1.8147516779705e-16,0,3.7e-11,1,0.000181,9.2218649452339e-60,-5547.0470943826,-nan,3.7599864774603e-11,2.0773377847749e-07
63,0,0,63,3.7172757521215e-11,1.346275971973e-10,-3.9214998903184e-20,1.8442574367317e-16,0,3.7e-11,1,0.000181,9.9858503458124e-60,-5547.0195499659,-nan,3.7599676850292e-11,2.0773274022361e-07
64,0,0,64,3.717257014489e-11,1.3462781533438e-10,-3.9482811810904e-20,1.8737632445421e-16,0,3.7e-11,1,0.000181,1.0812775040865e-59,-5546.9915649268,-nan,3.7599485919182e-11,2.0773168535765e-07
65,0,0,65,3.717237981798e-11,1.3462803489335e-10,-3.9740173596426e-20,1.9032690997216e-16,0,3.7e-11,1,0.000181,1.1707794772531e-59,-5546.963139266,-nan,3.7599291981288e-11,2.0773061387962e-07
66,0,0,66,3.717218654048e-11,1.3462825581821e-10,-3.998739934484e-20,1.9327750005252e-16,0,3.7e-11,1,0.000181,1.2676485190468e-59,-5546.9342729845,-nan,3.7599095036598e-11,2.0772952578952e-07
67,0,0,67,3.7171990312386e-11,1.3462847805478e-10,-4.0224818682761e-20,1.9622809454667e-16,0,3.7e-11,1,0.000181,1.3724875851039e-59,-5546.904966083,-nan,3.7598895085124e-11,2.0772842108737e-07
68,0,0,68,3.7171791133692e-11,1.3462870155077e-10,-4.0452775123303e-20,1.9917869333182e-16,0,3.7e-11,1,0.000181,1.4859486952973e-59,-5546.8752185623,-nan,3.7598692126848e-11,2.0772729977315e-07
69,0,0,69,3.7171589004396e-11,1.3462892625588e-10,-4.0671625345558e-20,2.021292962464e-16,0,3.7e-11,1,0.000181,1.6087369028444e-59,-5546.8450304231,-nan,3.7598486161791e-11,2.0772616184685e-07
70,0,0,70,3.7171383924493e-11,1.3462915212184e-10,-4.0881738520853e-20,2.050799031935e-16,0,3.7e-11,1,0.000181,1.7416145825875e-59,-5546.8144016662,-nan,3.7598277189941e-11,2.0772500730848e-07
71,0,0,71,3.7171175893979e-11,1.3462937910248e-10,-4.1083495484617e-20,2.0803051403092e-16,0,3.7e-11,1,0.000181,1.885406063958e-59,-5546.7833322923,-nan,3.7598065211301e-11,2.0772383615802e-07
72,0,0,72,3.717096491285e-11,1.346296071538e-10,-4.1277287950348e-20,2.1098112867467e-16,0,3.7e-11,1,0.000181,2.0410026361615e-59,-5546.7518223018,-nan,3.7597850225872e-11,2.0772264839552e-07
73,0,0,73,3.7170750981103e-11,1.34629836234e-10,-4.1463517630013e-20,2.1393174700196e-16,0,3.7e-11,1,0.000181,2.2093679553074e-59,-5546.7198716955,-nan,3.7597632233654e-11,2.0772144402092e-07
74,0,0,74,3.7170534098734e-11,1.3463006630359e-10,-4.1642595387194e-20,2.1688236892878e-16,0,3.7e-11,1,0.000181,2.3915438855643e-59,-5546.6874804738,-nan,3.7597411234642e-11,2.0772022303427e-07
75,0,0,75,3.717031426574e-11,1.3463029732536e-10,-4.181494027327e-20,2.1983299437111e-16,0,3.7e-11,1,0.000181,2.5886568089707e-59,-5546.6546486373,-nan,3.7597187228838e-11,2.0771898543555e-07
76,0,0,76,3.7170091482117e-11,1.3463052926447e-10,-4.1980978605704e-20,2.2278362321911e-16,0,3.7e-11,1,0.000181,2.8019244412712e-59,-5546.6213761863,-nan,3.7596960216243e-11,2.0771773122476e-07
77,0,0,77,3.7169865747861e-11,1.3463076208846e-10,-4.2141142957433e-20,2.2573425542752e-16,0,3.7e-11,1,0.000181,3.0326631941144e-59,-5546.5876631213,-nan,3.7596730196862e-11,2.0771646040188e-07
78,0,0,78,3.716963706297e-11,1.3463099576731e-10,-4.2295871169658e-20,2.2868489089296e-16,0,3.7e-11,1,0.000181,3.2822961271429e-59,-5546.5535094425,-nan,3.7596497170687e-11,2.0771517296694e-07
79,0,0,79,3.7169405427441e-11,1.3463123027342e-10,-4.2445605313159e-20,2.3163552955726e-16,0,3.7e-11,1,0.000181,3.5523615369497e-59,-5546.5189151502,-nan,3.7596261137723e-11,2.0771386891992e-07
80,0,0,80,3.7169170841269e-11,1.3463146558165e-10,-4.2590790612188e-20,2.3458617136226e-16,0,3.7e-11,1,0.000181,3.8445222335968e-59,-5546.4838802447,-nan,3.7596022097965e-11,2.0771254826084e-07
81,0,0,81,3.7168933304453e-11,1.3463170166936e-10,-4.273187443854e-20,2.3753681623041e-16,0,3.7e-11,1,0.000181,4.1605755594004e-59,-5546.4484047261,-nan,3.7595780051418e-11,2.077112109897e-07
82,0,0,82,3.7168692816989e-11,1.3463193851635e-10,-4.286930511847e-20,2.4048746411648e-16,0,3.7e-11,1,0.000181,4.5024642090111e-59,-5546.4124885945,-nan,3.7595534998076e-11,2.0770985710644e-07
83,0,0,83,3.7168449378874e-11,1.3463217610491e-10,-4.3003530954843e-20,2.4343811495585e-16,0,3.7e-11,1,0.000181,4.8722879144852e-59,-5546.3761318499,-nan,3.7595286937946e-11,2.0770848661113e-07
84,0,0,84,3.7168202990105e-11,1.3463241441983e-10,-4.3134999010654e-20,2.4638876870973e-16,0,3.7e-11,1,0.000181,5.2723160640735e-59,-5546.3393344924,-nan,3.7595035871025e-11,2.0770709950377e-07
85,0,0,85,3.716795365068e-11,1.346326534483e-10,-4.3264154084391e-20,2.4933942531997e-16,0,3.7e-11,1,0.000181,5.7050013288799e-59,-5546.3020965217,-nan,3.7594781797312e-11,2.077056957843e-07
86,0,0,86,3.7167701360595e-11,1.3463289318e-10,-4.339143752163e-20,2.5229008474133e-16,0,3.7e-11,1,0.000181,6.1729943773953e-59,-5546.2644179378,-nan,3.7594524716807e-11,2.0770427545276e-07
87,0,0,87,3.7167446119848e-11,1.34633133607e-10,-4.351728616232e-20,2.5524074693505e-16,0,3.7e-11,1,0.000181,6.6791597642246e-59,-5546.2262987405,-nan,3.759426462951e-11,2.0770283850916e-07
88,0,0,88,3.7167187928436e-11,1.3463337472374e-10,-4.3642131175778e-20,2.5819141185587e-16,0,3.7e-11,1,0.000181,7.226593086127e-59,-5546.1877389296,-nan,3.7594001535426e-11,2.0770138495347e-07
89,0,0,89,3.7166926786357e-11,1.3463361652704e-10,-4.3766396989253e-20,2.6114207947795e-16,0,3.7e-11,1,0.000181,7.818639505833e-59,-5546.1487385046,-nan,3.7593735434546e-11,2.0769991478572e-07
90,0,0,90,3.7166662693607e-11,1.3463385901599e-10,-4.3890500169715e-20,2.6409274976252e-16,0,3.7e-11,1,0.000181,8.4589137520121e-59,-5546.1092974653,-nan,3.7593466326875e-11,2.0769842800587e-07
91,0,0,91,3.7166395650185e-11,1.3463410219195e-10,-4.4014848380487e-20,2.6704342265788e-16,0,3.7e-11,1,0.000181,9.1513217123018e-59,-5546.0694158112,-nan,3.7593194212412e-11,2.0769692461396e-07
