x,y,z,id,xi,xv,jvx,jix,xie,xve,Di,Dv,K0_dist,super_saturation,void_nucleation_rate,ci_analytical,cv_analytical
0,0,0,0,2.545878441869e-12,3.9466298386435e-11,-1.7103379396821e-19,5.1052553431007e-25,0,3.7e-11,1,0.000181,6.2231870855349e-62,-379.08541762895,-nan,0,0
1,0,0,1,2.5458784418685e-12,3.9467243324523e-11,-1.7103379396821e-19,5.1052553431007e-25,0,3.7e-11,1,0.000181,6.7524033625671e-62,-379.08539209,-nan,3.7605642319305e-11,2.0776569855222e-07
2,0,0,2,2.5458784418674e-12,3.9469266440041e-11,-3.661839087826e-19,1.1034460124487e-24,0,3.7e-11,1,0.000181,7.326384656884e-62,-379.08533741104,-nan,3.7605637809122e-11,2.0776567363413e-07
3,0,0,3,2.5458784418656e-12,3.9472490763267e-11,-5.8360250391547e-19,1.7561432145413e-24,0,3.7e-11,1,0.000181,7.948897096987e-62,-379.08525026691,-nan,3.7605630292152e-11,2.0776563210401e-07
4,0,0,4,2.5458784418632e-12,3.9476935815515e-11,-8.0455445681509e-19,2.4326703268588e-24,0,3.7e-11,1,0.000181,8.6240219246846e-62,-379.08513013,-nan,3.7605619768392e-11,2.0776557396178e-07
5,0,0,5,2.5458784418601e-12,3.9482596234842e-11,-1.0245358983347e-18,3.1067740584755e-24,0,3.7e-11,1,0.000181,9.3561817141313e-62,-379.08497714523,-nan,3.7605606237839e-11,2.0776549920751e-07
6,0,0,6,2.5458784418563e-12,3.9489452742687e-11,-1.2410279198222e-18,3.7962258678642e-24,0,3.7e-11,1,0.000181,1.0150168760104e-61,-379.08479183364,-nan,3.7605589700506e-11,2.0776540784117e-07
7,0,0,7,2.5458784418518e-12,3.9497473102674e-11,-1.4516851576345e-18,4.4751763608826e-24,0,3.7e-11,1,0.000181,1.101117581396e-61,-379.08457506648,-nan,3.7605570156379e-11,2.0776529986281e-07
8,0,0,8,2.5458784418467e-12,3.9506610969216e-11,-1.6539538441751e-18,5.1710905188068e-24,0,3.7e-11,1,0.000181,1.1944829360306e-61,-379.08432809635,-nan,3.7605547605464e-11,2.0776517527235e-07
9,0,0,9,2.5458784418408e-12,3.9516804303577e-11,-1.8449935193946e-18,5.8504449086087e-24,0,3.7e-11,1,0.000181,1.2957225643201e-61,-379.08405259995,-nan,3.760552204776e-11,2.0776503406985e-07
10,0,0,10,2.5458784418343e-12,3.9527973892253e-11,-2.0216955502529e-18,6.5342421630288e-24,0,3.7e-11,1,0.000181,1.4054969667771e-61,-379.0837507182,-nan,3.7605493483268e-11,2.077648762553e-07
11,0,0,11,2.545878441827e-12,3.9540022187054e-11,-2.1807413589296e-18,7.2236939724174e-24,0,3.7e-11,1,0.000181,1.5245217421546e-61,-379.08342508753,-nan,3.7605461911991e-11,2.0776470182865e-07
12,0,0,12,2.5458784418191e-12,3.9552832574381e-11,-2.3186801062631e-18,7.9139535753731e-24,0,3.7e-11,1,0.000181,1.6535721579805e-61,-379.08307885966,-nan,3.7605427333922e-11,2.0776451078997e-07
13,0,0,13,2.5458784418105e-12,3.9566269141604e-11,-2.4320186674523e-18,8.6066365590295e-24,0,3.7e-11,1,0.000181,1.7934880980757e-61,-379.08271570791,-nan,3.7605389749065e-11,2.0776430313923e-07
14,0,0,14,2.5458784418012e-12,3.9580177001322e-11,-2.5173226088696e-18,9.2892221230992e-24,0,3.7e-11,1,0.000181,1.9451794179699e-61,-379.08233981843,-nan,3.7605349157416e-11,2.0776407887644e-07
15,0,0,15,2.5458784417912e-12,3.9594383239931e-11,-2.5713291881748e-18,9.9895791456416e-24,0,3.7e-11,1,0.000181,2.1096317416505e-61,-379.08195586454,-nan,3.7605305558983e-11,2.0776383800156e-07
16,0,0,16,2.5458784417806e-12,3.9608698561608e-11,-2.5910732235955e-18,1.0670145225794e-23,0,3.7e-11,1,0.000181,2.2879127358046e-61,-379.08156896236,-nan,3.7605258953761e-11,2.0776358051463e-07
17,0,0,17,2.5458784417692e-12,3.9622919692336e-11,-2.5740246617787e-18,1.1348691822029e-23,0,3.7e-11,1,0.000181,2.4811789006569e-61,-379.08118460578,-nan,3.7605209341754e-11,2.0776330641568e-07
18,0,0,18,2.5458784417572e-12,3.9636832584636e-11,-2.5182335062305e-18,1.2024411140779e-23,0,3.7e-11,1,0.000181,2.6906829196941e-61,-379.08080857987,-nan,3.7605156722946e-11,2.0776301570462e-07
19,0,0,19,2.5458784417445e-12,3.9650216420102e-11,-2.4224742194032e-18,1.2710227879117e-23,0,3.7e-11,1,0.000181,2.9177816140037e-61,-379.08044685269,-nan,3.7605101097359e-11,2.0776270838151e-07
20,0,0,20,2.5458784417311e-12,3.9662848345928e-11,-2.2863785745387e-18,1.3402103069206e-23,0,3.7e-11,1,0.000181,3.1639445506775e-61,-379.08010544729,-nan,3.7605042464981e-11,2.0776238444637e-07
21,0,0,21,2.545878441717e-12,3.9674508809731e-11,-2.1105439482395e-18,1.408630422041e-23,0,3.7e-11,1,0.000181,3.4307633587493e-61,-379.07979029751,-nan,3.7604980825818e-11,2.0776204389913e-07
22,0,0,22,2.5458784417022e-12,3.9684987283821e-11,-1.8966038102734e-18,1.4770505371613e-23,0,3.7e-11,1,0.000181,3.719961810481e-61,-379.0795070933,-nan,3.7604916179863e-11,2.0776168673984e-07
23,0,0,23,2.5458784416868e-12,3.9694088107195e-11,-1.6472490307556e-18,1.5466015632754e-23,0,3.7e-11,1,0.000181,4.0334067305108e-61,-379.0792611228,-nan,3.7604848527113e-11,2.0776131296851e-07
24,0,0,24,2.5458784416706e-12,3.9701636132432e-11,-1.3661925678451e-18,1.6152236267875e-23,0,3.7e-11,1,0.000181,4.3731198004483e-61,-379.0790571197,-nan,3.7604777867585e-11,2.0776092258511e-07
25,0,0,25,2.5458784416538e-12,3.970748185437e-11,-1.058075670822e-18,1.6845727045098e-23,0,3.7e-11,1,0.000181,4.7412903319897e-61,-379.0788991247,-nan,3.7604704201262e-11,2.0776051558964e-07
26,0,0,26,2.5458784416362e-12,3.9711505722307e-11,-7.2832009656411e-19,1.7520638570282e-23,0,3.7e-11,1,0.000181,5.140289087553e-61,-379.0787903689,-nan,3.7604627528154e-11,2.0776009198212e-07
27,0,0,27,2.545878441618e-12,3.971362139599e-11,-3.829369366265e-19,1.8217360521773e-23,0,3.7e-11,1,0.000181,5.5726832338395e-61,-379.07873318581,-nan,3.7604547848251e-11,2.0775965176252e-07
