x,y,z,id,xi,xv,jvx,jix,xie,xve,Di,Dv,K0_dist,super_saturation,void_nucleation_rate,ci_analytical,cv_analytical
0,0,0,0,3.7605670393688e-11,6.41410206231e-10,6.9532145096211e-23,2.2550935387885e-18,0,3.7e-11,1,0.000181,6.2231870855349e-62,-5597.965528798,-nan,0,0
1,0,0,1,3.7605668138594e-11,6.4141020584685e-10,6.9532145096211e-23,2.2550935387885e-18,0,3.7e-11,1,0.000181,6.7524033625671e-62,-5597.9651920764,-nan,2.02038177611e-08,0.00011150492607219
2,0,0,2,3.7605663306251e-11,6.4141020502365e-10,1.4899894028024e-22,4.8323433010966e-18,0,3.7e-11,1,0.000181,7.326384656884e-62,-5597.9644705303,-nan,2.020381776105e-08,0.00011150492607191
3,0,0,3,3.7605655591457e-11,6.414102037094e-10,2.3787984761685e-22,7.7147936870296e-18,0,3.7e-11,1,0.000181,7.948897096987e-62,-5597.9633185883,-nan,2.0203817760967e-08,0.00011150492607145
4,0,0,4,3.7605644925474e-11,6.4141020189234e-10,3.2888628797484e-22,1.0665982969274e-17,0,3.7e-11,1,0.000181,8.6240219246846e-62,-5597.9617259865,-nan,2.020381776085e-08,0.0001115049260708
5,0,0,5,3.7605631284007e-11,6.4141019956831e-10,4.2065027253873e-22,1.3641467489612e-17,0,3.7e-11,1,0.000181,9.3561817141313e-62,-5597.9596890973,-nan,2.02038177607e-08,0.00011150492606997
6,0,0,6,3.760561465579e-11,6.4141019673531e-10,5.127724240331e-22,1.6628217227615e-17,0,3.7e-11,1,0.000181,1.0150168760104e-61,-5597.9572062387,-nan,2.0203817760516e-08,0.00011150492606896
7,0,0,7,3.76055950347e-11,6.4141019339224e-10,6.0509649124558e-22,1.9621089498019e-17,0,3.7e-11,1,0.000181,1.101117581396e-61,-5597.9542764963,-nan,2.0203817760299e-08,0.00011150492606776
8,0,0,8,3.7605572417046e-11,6.4141018953837e-10,6.9754995370089e-22,2.261765419928e-17,0,3.7e-11,1,0.000181,1.1944829360306e-61,-5597.950899319,-nan,2.0203817760049e-08,0.00011150492606637
9,0,0,9,3.760554680043e-11,6.414101851732e-10,7.9009521304167e-22,2.5616615643441e-17,0,3.7e-11,1,0.000181,1.2957225643201e-61,-5597.9470743488,-nan,2.0203817759765e-08,0.0001115049260648
10,0,0,10,3.760551818321e-11,6.4141018029635e-10,8.8271132722616e-22,2.8617220346512e-17,0,3.7e-11,1,0.000181,1.4054969667771e-61,-5597.9428013403,-nan,2.0203817759448e-08,0.00011150492606305
11,0,0,11,3.7605486564209e-11,6.4141017490747e-10,9.7538626253419e-22,3.1619000518471e-17,0,3.7e-11,1,0.000181,1.5245217421546e-61,-5597.9380801181,-nan,2.0203817759098e-08,0.00011150492606111
12,0,0,12,3.7605451942559e-11,6.414101690063e-10,1.0681128511356e-21,3.4621650393295e-17,0,3.7e-11,1,0.000181,1.6535721579805e-61,-5597.9329105523,-nan,2.0203817758714e-08,0.00011150492605899
13,0,0,13,3.7605414317597e-11,6.4141016259256e-10,1.1608869944538e-21,3.7624961779964e-17,0,3.7e-11,1,0.000181,1.7934880980757e-61,-5597.9272925441,-nan,2.0203817758297e-08,0.00011150492605668
14,0,0,14,3.7605373688809e-11,6.41410155666e-10,1.2537064466934e-21,4.0628787963781e-17,0,3.7e-11,1,0.000181,1.9451794179699e-61,-5597.9212260167,-nan,2.0203817757846e-08,0.00011150492605419
15,0,0,15,3.7605330055787e-11,6.4141014822639e-10,1.3465701411017e-21,4.363302263911e-17,0,3.7e-11,1,0.000181,2.1096317416505e-61,-5597.914710909,-nan,2.0203817757362e-08,0.00011150492605151
16,0,0,16,3.76052834182e-11,6.4141014027347e-10,1.439477946674e-21,4.6637586874828e-17,0,3.7e-11,1,0.000181,2.2879127358046e-61,-5597.9077471719,-nan,2.0203817756845e-08,0.00011150492604865
