x,y,z,id,xi,xv,jvx,jix,xie,xve,Di,Dv,K0_dist,super_saturation,void_nucleation_rate,ci_analytical,cv_analytical
0,0,0,0,1.5353199157267e-11,5.2814560293451e-11,1.5052561890268e-20,2.5963528264708e-19,0,3.7e-11,1,0.000181,6.2231870855349e-62,-2291.1213561078,-nan,0,0
1,0,0,1,1.5353198897632e-11,5.2814477130126e-11,1.5052561890268e-20,2.5963528264708e-19,0,3.7e-11,1,0.000181,6.7524033625671e-62,-2291.1213195866,-nan,3.7605642319305e-11,2.0776569855222e-07
2,0,0,2,1.535319834127e-11,5.2814299195056e-11,3.2206247668531e-20,5.5636155721854e-19,0,3.7e-11,1,0.000181,7.326384656884e-62,-2291.1212413194,-nan,3.7605637809122e-11,2.0776567363413e-07
3,0,0,3,1.5353197453043e-11,5.2814015912646e-11,5.1274116208208e-20,8.8822702966676e-19,0,3.7e-11,1,0.000181,7.948897096987e-62,-2291.1211163451,-nan,3.7605630292152e-11,2.0776563210401e-07
4,0,0,4,1.5353196225036e-11,5.2813625845724e-11,7.0602112833954e-20,1.2280075575208e-18,0,3.7e-11,1,0.000181,8.6240219246846e-62,-2291.1209435206,-nan,3.7605619768392e-11,2.0776557396178e-07
5,0,0,5,1.5353194654449e-11,5.2813129613667e-11,8.9818002425599e-20,1.5705865957146e-18,0,3.7e-11,1,0.000181,9.3561817141313e-62,-2291.1207224114,-nan,3.7605606237839e-11,2.0776549920751e-07
6,0,0,6,1.5353192739985e-11,5.2812528726851e-11,1.0876051355723e-19,1.9144643300883e-18,0,3.7e-11,1,0.000181,1.0150168760104e-61,-2291.1204527826,-nan,3.7605589700506e-11,2.0776540784117e-07
7,0,0,7,1.5353190480936e-11,5.2811825284932e-11,1.2732298744868e-19,2.2590490453919e-18,0,3.7e-11,1,0.000181,1.101117581396e-61,-2291.120134472,-nan,3.7605570156379e-11,2.0776529986281e-07
8,0,0,8,1.5353187876874e-11,5.2811021863097e-11,1.4541935210713e-19,2.6040613322927e-18,0,3.7e-11,1,0.000181,1.1944829360306e-61,-2291.1197673461,-nan,3.7605547605464e-11,2.0776517527235e-07
9,0,0,9,1.5353184927522e-11,5.2810121454088e-11,1.6297403058128e-19,2.9493523919847e-18,0,3.7e-11,1,0.000181,1.2957225643201e-61,-2291.1193512825,-nan,3.760552204776e-11,2.0776503406985e-07
10,0,0,10,1.5353181632686e-11,5.2809127429883e-11,1.7991838109267e-19,3.2948358454861e-18,0,3.7e-11,1,0.000181,1.4054969667771e-61,-2291.1188861612,-nan,3.7605493483268e-11,2.077648762553e-07
11,0,0,11,1.5353177992228e-11,5.2808043510902e-11,1.9618933559005e-19,3.6404582136317e-18,0,3.7e-11,1,0.000181,1.5245217421546e-61,-2291.1183718609,-nan,3.7605461911991e-11,2.0776470182865e-07
12,0,0,12,1.5353174006043e-11,5.2806873738053e-11,2.1172888562601e-19,3.9861846708251e-18,0,3.7e-11,1,0.000181,1.6535721579805e-61,-2291.1178082569,-nan,3.7605427333922e-11,2.0776451078997e-07
13,0,0,13,1.5353169674052e-11,5.280562244567e-11,2.2648392138024e-19,4.3319916133383e-18,0,3.7e-11,1,0.000181,1.7934880980757e-61,-2291.1171952201,-nan,3.7605389749065e-11,2.0776430313923e-07
14,0,0,14,1.5353164996189e-11,5.280429423451e-11,2.4040621990887e-19,4.6778625395644e-18,0,3.7e-11,1,0.000181,1.9451794179699e-61,-2291.1165326165,-nan,3.7605349157416e-11,2.0776407887644e-07
15,0,0,15,1.5353159972403e-11,5.2802893944509e-11,2.5345249018204e-19,5.0237855781691e-18,0,3.7e-11,1,0.000181,2.1096317416505e-61,-2291.1158203075,-nan,3.7605305558983e-11,2.0776383800156e-07
16,0,0,16,1.5353154602651e-11,5.2801426627218e-11,2.6558442978202e-19,5.3697520179066e-18,0,3.7e-11,1,0.000181,2.2879127358046e-61,-2291.1150581502,-nan,3.7605258953761e-11,2.0776358051463e-07
17,0,0,17,1.5353148886896e-11,5.2799897517991e-11,2.7676877001214e-19,5.7157553479606e-18,0,3.7e-11,1,0.000181,2.4811789006569e-61,-2291.1142459975,-nan,3.7605209341754e-11,2.0776330641568e-07
18,0,0,18,1.5353142825105e-11,5.2798312008063e-11,2.8697729702595e-19,6.0617906278659e-18,0,3.7e-11,1,0.000181,2.6906829196941e-61,-2291.113383699,-nan,3.7605156722946e-11,2.0776301570462e-07
19,0,0,19,1.5353136417251e-11,5.2796675616668e-11,2.961868424569e-19,6.4078540577613e-18,0,3.7e-11,1,0.000181,2.9177816140037e-61,-2291.1124711012,-nan,3.7605101097359e-11,2.0776270838151e-07
20,0,0,20,1.5353129663309e-11,5.2794993963406e-11,3.0437924035406e-19,6.7539427102031e-18,0,3.7e-11,1,0.000181,3.1639445506775e-61,-2291.1115080486,-nan,3.7605042464981e-11,2.0776238444637e-07
21,0,0,21,1.5353122563254e-11,5.2793272741033e-11,3.1154124950328e-19,7.1000542845951e-18,0,3.7e-11,1,0.000181,3.4307633587493e-61,-2291.1104943838,-nan,3.7604980825818e-11,2.0776204389913e-07
22,0,0,22,1.5353115117067e-11,5.279151768887e-11,3.1766444155386e-19,7.4461869908669e-18,0,3.7e-11,1,0.000181,3.719961810481e-61,-2291.1094299486,-nan,3.7604916179863e-11,2.0776168673984e-07
23,0,0,23,1.5353107324728e-11,5.2789734567011e-11,3.2274505657417e-19,7.7923394169952e-18,0,3.7e-11,1,0.000181,4.0334067305108e-61,-2291.1083145843,-nan,3.7604848527113e-11,2.0776131296851e-07
24,0,0,24,1.5353099186218e-11,5.2787929131494e-11,3.2678382851001e-19,8.1385104482249e-18,0,3.7e-11,1,0.000181,4.3731198004483e-61,-2291.1071481327,-nan,3.7604777867585e-11,2.0776092258511e-07
25,0,0,25,1.5353090701518e-11,5.2786107110589e-11,3.2978578374498e-19,8.4846992347572e-18,0,3.7e-11,1,0.000181,4.7412903319897e-61,-2291.1059304362,-nan,3.7604704201262e-11,2.0776051558964e-07
26,0,0,26,1.5353081870613e-11,5.2784274182321e-11,3.3176001653385e-19,8.8309050980456e-18,0,3.7e-11,1,0.000181,5.140289087553e-61,-2291.1046613388,-nan,3.7604627528154e-11,2.0776009198212e-07
27,0,0,27,1.5353072693486e-11,5.278243595334e-11,3.327194455419e-19,9.177127521102e-18,0,3.7e-11,1,0.000181,5.5726832338395e-61,-2291.1033406866,-nan,3.7604547848251e-11,2.0775965176252e-07
28,0,0,28,1.535306317012e-11,5.2780597939219e-11,3.3268055603583e-19,9.5233661323416e-18,0,3.7e-11,1,0.000181,6.0412525206476e-61,-2291.101968328,-nan,3.7604465161563e-11,2.0775919493089e-07
29,0,0,29,1.5353053300499e-11,5.2778765546222e-11,3.3166313241658e-19,9.8696206441897e-18,0,3.7e-11,1,0.000181,6.5490067847474e-61,-2291.1005441145,-nan,3.7604379468086e-11,2.0775872148716e-07
