x,Ci_Center,Cv_center,Fi,Fv,Di,Dv,rho,Zi,Zv,ki,kv,Zi_scaled,Zv_scaled,ki_scaled,kv_scaled
500.0,3.7605648808046e-11,2.078163468417e-07,4.727803580428142e-06,4.727953968877505e-06,1.0,0.000181,1.909859317102744e-12,125720.56939000596,125694.11907538463,2.4010860080096494e-07,2.400580844211451e-07,1.2572056939000596e-05,1.2569411907538464e-05,24010860080096.492,24005808442114.504
